image_id,query_index,method,success,expanded_nodes,off_reference_r0,routeconform_0.05_r0,off_reference_r1,routeconform_0.05_r1,off_reference_r2,routeconform_0.05_r2,off_reference_r3,routeconform_0.05_r3
20728960_15,396,Soft-probability A*,1,65613,0.02065404475043031,1,0.009179575444635657,1,0.0017211703958691649,1,0.0,1
20728960_15,396,Topology+Risk A*,1,106003,0.006861063464837058,1,0.002287021154945723,1,0.0,1,0.0,1
20728960_15,397,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,397,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
20728960_15,398,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,398,Topology+Risk A*,1,181068,0.007186489399928164,1,0.0035932446999640266,1,0.0014372978799855884,1,0.0007186489399928497,1
20728960_15,399,Soft-probability A*,1,72534,0.02186070157600406,1,0.009150991357397054,1,0.004575495678698527,1,0.0015251652262328053,1
20728960_15,399,Topology+Risk A*,1,72296,0.008076728924785503,1,0.004543160020191839,1,0.0035335689045936647,1,0.0015143866733973166,1
20728960_15,400,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,400,Topology+Risk A*,1,182998,0.013058618688334356,1,0.00580383052814859,1,0.0031921067904817635,1,0.0014509576320371753,1
20728960_15,401,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,401,Topology+Risk A*,1,175581,0.011572498298161982,1,0.003403675970047648,1,0.001361470388019037,1,0.000680735194009574,1
20728960_15,402,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,402,Topology+Risk A*,1,185342,0.010292164674634785,1,0.00431606905710491,1,0.0016600265604249653,1,0.0006640106241699861,1
20728960_15,403,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,403,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
20728960_15,404,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,404,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
20728960_15,405,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20728960_15,405,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,406,Soft-probability A*,1,22192,0.01666666666666672,1,0.0,1,0.0,1,0.0,1
20878930_15,406,Topology+Risk A*,1,27187,0.008264462809917328,1,0.0,1,0.0,1,0.0,1
20878930_15,407,Soft-probability A*,1,19340,0.05769230769230771,0,0.027243589743589758,1,0.0,1,0.0,1
20878930_15,407,Topology+Risk A*,1,23138,0.009538950715421324,1,0.0,1,0.0,1,0.0,1
20878930_15,408,Soft-probability A*,1,26832,0.049278846153846145,1,0.0,1,0.0,1,0.0,1
20878930_15,408,Topology+Risk A*,1,28235,0.0,1,0.0,1,0.0,1,0.0,1
20878930_15,409,Soft-probability A*,1,13085,0.047131147540983576,1,0.012295081967213073,1,0.002049180327868827,1,0.0,1
20878930_15,409,Topology+Risk A*,1,18093,0.014112903225806495,1,0.0020161290322581182,1,0.0,1,0.0,1
20878930_15,410,Soft-probability A*,1,23238,0.01645338208409508,1,0.00822669104204754,1,0.001828153564899404,1,0.0,1
20878930_15,410,Topology+Risk A*,1,23112,0.010928961748633892,1,0.0036429872495445936,1,0.0,1,0.0,1
20878930_15,411,Soft-probability A*,1,1204,0.0,1,0.0,1,0.0,1,0.0,1
20878930_15,411,Topology+Risk A*,1,1521,0.0,1,0.0,1,0.0,1,0.0,1
20878930_15,412,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,412,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,413,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,413,Topology+Risk A*,1,93959,0.03192848020434225,1,0.008939974457215838,1,0.0,1,0.0,1
20878930_15,414,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,414,Topology+Risk A*,1,75337,0.04112808460634543,1,0.009400705052878933,1,0.0,1,0.0,1
20878930_15,415,Soft-probability A*,1,81351,0.05308464849354377,0,0.01793400286944047,1,0.0014347202295552641,1,0.0,1
20878930_15,415,Topology+Risk A*,1,128412,0.012838801711840264,1,0.003566333808844524,1,0.0,1,0.0,1
20878930_15,416,Soft-probability A*,1,66376,0.10165289256198351,0,0.023966942148760384,1,0.0024793388429752428,1,0.0,1
20878930_15,416,Topology+Risk A*,1,95658,0.05691056910569103,0,0.003252032520325243,1,0.0,1,0.0,1
20878930_15,417,Soft-probability A*,1,123697,0.03639159405433112,1,0.009226037929267017,1,0.0,1,0.0,1
20878930_15,417,Topology+Risk A*,1,164892,0.005595116988809767,1,0.0,1,0.0,1,0.0,1
20878930_15,418,Soft-probability A*,1,75171,0.05096660808435849,0,0.019332161687170446,1,0.0029291154071470205,1,0.0,1
20878930_15,418,Topology+Risk A*,1,108844,0.021536670547147807,1,0.0075669383003492685,1,0.0017462165308498312,1,0.0,1
20878930_15,419,Soft-probability A*,1,159508,0.05207723815096543,0,0.01930953774136923,1,0.0029256875365710755,1,0.0,1
20878930_15,419,Topology+Risk A*,1,181101,0.02027809965237548,1,0.006373117033603659,1,0.0017381228273464222,1,0.0,1
20878930_15,420,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,420,Topology+Risk A*,1,134083,0.02709568162574094,1,0.006773920406435208,1,0.0,1,0.0,1
20878930_15,421,Soft-probability A*,1,124366,0.026147588611272532,1,0.004067402672864651,1,0.0,1,0.0,1
20878930_15,421,Topology+Risk A*,1,149660,0.024277456647398887,1,0.016184971098265888,1,0.007514450867052047,1,0.0011560693641619046,1
20878930_15,422,Soft-probability A*,1,92186,0.04675467546754675,1,0.014301430143014326,1,0.0011001100110010764,1,0.0,1
20878930_15,422,Topology+Risk A*,1,112867,0.014762165117550574,1,0.0032804811372334486,1,0.0,1,0.0,1
20878930_15,423,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,423,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,424,Soft-probability A*,1,148960,0.0405092592592593,1,0.01041666666666663,1,0.0,1,0.0,1
20878930_15,424,Topology+Risk A*,1,177421,0.006321839080459801,1,0.0,1,0.0,1,0.0,1
20878930_15,425,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
20878930_15,425,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
21479035_15,426,Soft-probability A*,1,21378,0.058394160583941646,0,0.0,1,0.0,1,0.0,1
21479035_15,426,Topology+Risk A*,1,20340,0.0035906642728904536,1,0.0,1,0.0,1,0.0,1
21479035_15,427,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,427,Topology+Risk A*,1,16012,0.0014556040756914523,1,0.0,1,0.0,1,0.0,1
21479035_15,428,Soft-probability A*,1,5824,0.4626865671641791,0,0.39925373134328357,0,0.3880597014925373,0,0.3805970149253731,0
21479035_15,428,Topology+Risk A*,1,8187,0.40441176470588236,0,0.3933823529411765,0,0.38235294117647056,0,0.375,0
21479035_15,429,Soft-probability A*,1,3467,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,429,Topology+Risk A*,1,3521,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,430,Soft-probability A*,1,14217,0.20731707317073167,0,0.16158536585365857,0,0.1570121951219512,0,0.1539634146341463,0
21479035_15,430,Topology+Risk A*,1,14559,0.1636636636636637,0,0.15915915915915912,0,0.15465465465465467,0,0.15165165165165162,0
21479035_15,431,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,431,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,432,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,432,Topology+Risk A*,1,27249,0.12671905697445973,0,0.0520628683693517,0,0.008840864440078589,1,0.0029469548133594925,1
21479035_15,433,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,433,Topology+Risk A*,1,43353,0.018479033404406486,1,0.01279317697228144,1,0.00497512437810943,1,0.002132196162046962,1
21479035_15,434,Soft-probability A*,1,27486,0.024582967515364373,1,0.0,1,0.0,1,0.0,1
21479035_15,434,Topology+Risk A*,1,36007,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,435,Soft-probability A*,1,19086,0.1496149614961496,0,0.11661166116611665,0,0.11331133113311331,0,0.11111111111111116,0
21479035_15,435,Topology+Risk A*,1,22822,0.1186071817192601,0,0.11534276387377584,0,0.11207834602829159,0,0.10990206746463549,0
21479035_15,436,Soft-probability A*,1,17947,0.039716312056737535,1,0.0,1,0.0,1,0.0,1
21479035_15,436,Topology+Risk A*,1,19523,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,437,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,437,Topology+Risk A*,1,28650,0.028301886792452824,1,0.015437392795883409,1,0.006003430531732468,1,0.002572898799313883,1
21479035_15,438,Soft-probability A*,1,28856,0.08015267175572516,0,0.020038167938931317,1,0.012404580152671763,1,0.007633587786259555,1
21479035_15,438,Topology+Risk A*,1,31495,0.025447690857681393,1,0.013195098963242224,1,0.009425070688030113,1,0.005655042412818112,1
21479035_15,439,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,439,Topology+Risk A*,1,39555,0.000684462696783017,1,0.0,1,0.0,1,0.0,1
21479035_15,440,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,440,Topology+Risk A*,1,42093,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,441,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,441,Topology+Risk A*,1,46473,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,442,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,442,Topology+Risk A*,1,46668,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,443,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,443,Topology+Risk A*,1,42170,0.018080667593880384,1,0.012517385257301838,1,0.004867872044506227,1,0.0020862308762169546,1
21479035_15,444,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,444,Topology+Risk A*,1,39287,0.0,1,0.0,1,0.0,1,0.0,1
21479035_15,445,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21479035_15,445,Topology+Risk A*,1,40679,0.0006793478260869179,1,0.0,1,0.0,1,0.0,1
21779005_15,446,Soft-probability A*,1,13161,0.14970059880239517,0,0.1097804391217565,0,0.08782435129740518,0,0.07584830339321358,0
21779005_15,446,Topology+Risk A*,1,17075,0.12475247524752475,0,0.09108910891089106,0,0.07920792079207917,0,0.07326732673267322,0
21779005_15,447,Soft-probability A*,1,8164,0.024657534246575352,1,0.010958904109588996,1,0.0,1,0.0,1
21779005_15,447,Topology+Risk A*,1,8260,0.016260162601625994,1,0.005420054200542035,1,0.0,1,0.0,1
21779005_15,448,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,448,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,449,Soft-probability A*,1,9576,0.014285714285714235,1,0.0,1,0.0,1,0.0,1
21779005_15,449,Topology+Risk A*,1,11628,0.007075471698113178,1,0.0,1,0.0,1,0.0,1
21779005_15,450,Soft-probability A*,1,11644,0.0,1,0.0,1,0.0,1,0.0,1
21779005_15,450,Topology+Risk A*,1,15608,0.0,1,0.0,1,0.0,1,0.0,1
21779005_15,451,Soft-probability A*,1,19253,0.08029197080291972,0,0.04379562043795615,1,0.010218978102189746,1,0.0,1
21779005_15,451,Topology+Risk A*,1,20150,0.06647398843930641,0,0.028901734104046284,1,0.005780346820809301,1,0.0,1
21779005_15,452,Soft-probability A*,1,38388,0.03764544832306638,1,0.022587268993839782,1,0.00479123887748123,1,0.0,1
21779005_15,452,Topology+Risk A*,1,36295,0.03989181879648407,1,0.019607843137254943,1,0.0027045300878972833,1,0.0,1
21779005_15,453,Soft-probability A*,1,32084,0.02885292047853627,1,0.007741027445460902,1,0.0007037297677692234,1,0.0,1
21779005_15,453,Topology+Risk A*,1,36938,0.020804438280166426,1,0.00554785020804438,1,0.0,1,0.0,1
21779005_15,454,Soft-probability A*,1,51811,0.03529411764705881,1,0.02148337595907923,1,0.005115089514066473,1,0.0,1
21779005_15,454,Topology+Risk A*,1,50216,0.03388973191704603,1,0.015174506828528056,1,0.002023267577137111,1,0.0,1
21779005_15,455,Soft-probability A*,1,47620,0.02035830618892509,1,0.009771986970684043,1,0.002442996742671011,1,0.0,1
21779005_15,455,Topology+Risk A*,1,45074,0.02493966210780374,1,0.008045052292839916,1,0.0,1,0.0,1
21779005_15,456,Soft-probability A*,1,48295,0.01140065146579805,1,0.004071661237785018,1,0.0,1,0.0,1
21779005_15,456,Topology+Risk A*,1,45069,0.01774193548387093,1,0.006451612903225823,1,0.0,1,0.0,1
21779005_15,457,Soft-probability A*,1,33571,0.016299918500407462,1,0.00896495517522411,1,0.0024449877750610804,1,0.0,1
21779005_15,457,Topology+Risk A*,1,30011,0.01208702659145855,1,0.003223207091055613,1,0.0,1,0.0,1
21779005_15,458,Soft-probability A*,1,47471,0.042272126816380484,1,0.02708058124174373,1,0.006605019815059454,1,0.0,1
21779005_15,458,Topology+Risk A*,1,52879,0.03328981723237601,1,0.015665796344647487,1,0.0026109660574412663,1,0.0,1
21779005_15,459,Soft-probability A*,1,58370,0.0525451559934319,0,0.029009304871373875,1,0.007115489874110592,1,0.0,1
21779005_15,459,Topology+Risk A*,1,54248,0.029826464208242975,1,0.013557483731019504,1,0.002169197396963085,1,0.0,1
21779005_15,460,Soft-probability A*,1,80476,0.03135498320268759,1,0.01903695408734607,1,0.003919372900335949,1,0.0,1
21779005_15,460,Topology+Risk A*,1,75695,0.024430871737923354,1,0.01277068295391448,1,0.002220988339811214,1,0.0,1
21779005_15,461,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,461,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,462,Soft-probability A*,1,79108,0.039564220183486265,1,0.0240825688073395,1,0.005733944954128489,1,0.0,1
21779005_15,462,Topology+Risk A*,1,73601,0.028960817717206155,1,0.014196479273140272,1,0.0022714366837024436,1,0.0,1
21779005_15,463,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,463,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,464,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,464,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
21779005_15,465,Soft-probability A*,1,80792,0.09663641217298446,0,0.0774159103043246,0,0.059263214095034655,0,0.05178857447944474,0
21779005_15,465,Topology+Risk A*,1,83169,0.0877842411422528,0,0.06821787414066627,0,0.05499735589635113,0,0.05076679005817031,0
22078975_15,466,Soft-probability A*,1,178995,0.10283400809716603,0,0.042914979757085026,1,0.017813765182186247,1,0.006477732793522262,1
22078975_15,466,Topology+Risk A*,1,182705,0.07888446215139444,0,0.027091633466135412,1,0.008764940239043839,1,0.004780876494023922,1
22078975_15,467,Soft-probability A*,1,52912,0.11918274687854713,0,0.055618615209988675,0,0.020431328036322416,1,0.010215664018161208,1
22078975_15,467,Topology+Risk A*,1,65940,0.08484162895927605,0,0.02828054298642535,1,0.020361990950226283,1,0.013574660633484115,1
22078975_15,468,Soft-probability A*,1,7680,0.0,1,0.0,1,0.0,1,0.0,1
22078975_15,468,Topology+Risk A*,1,11785,0.012121212121212088,1,0.0,1,0.0,1,0.0,1
22078975_15,469,Soft-probability A*,1,35466,0.3157894736842105,0,0.24792243767313016,0,0.24238227146814406,0,0.23822714681440438,0
22078975_15,469,Topology+Risk A*,1,34905,0.3452054794520548,0,0.27260273972602744,0,0.23698630136986298,0,0.23424657534246573,0
22078975_15,470,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,470,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,471,Soft-probability A*,1,62406,0.03950103950103945,1,0.00519750519750517,1,0.0010395010395010118,1,0.0,1
22078975_15,471,Topology+Risk A*,1,64238,0.06811145510835914,0,0.02270381836945301,1,0.0,1,0.0,1
22078975_15,472,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,472,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,473,Soft-probability A*,1,78193,0.07568438003220612,0,0.0249597423510467,1,0.004025764895330131,1,0.0,1
22078975_15,473,Topology+Risk A*,1,122310,0.09367493995196152,0,0.02642113690952763,1,0.005604483586869491,1,0.004003202562049668,1
22078975_15,474,Soft-probability A*,1,56487,0.051912568306010876,0,0.010018214936247771,1,0.0,1,0.0,1
22078975_15,474,Topology+Risk A*,1,107200,0.04843049327354265,1,0.008071748878923812,1,0.0,1,0.0,1
22078975_15,475,Soft-probability A*,1,52928,0.11892450879007244,0,0.04033092037228547,1,0.005170630816959676,1,0.0,1
22078975_15,475,Topology+Risk A*,1,82204,0.06659836065573765,0,0.016393442622950838,1,0.0071721311475410054,1,0.0051229508196721785,1
22078975_15,476,Soft-probability A*,1,125311,0.08593091828138166,0,0.05223251895534964,0,0.031171019376579623,1,0.021903959561920816,1
22078975_15,476,Topology+Risk A*,1,194142,0.04347826086956519,1,0.020903010033444858,1,0.012541806020066937,1,0.006688963210702337,1
22078975_15,477,Soft-probability A*,1,87402,0.06159769008662175,0,0.0327237728585178,1,0.024061597690086645,1,0.017324350336862415,1
22078975_15,477,Topology+Risk A*,1,105435,0.056083650190114076,0,0.024714828897338448,1,0.018060836501901156,1,0.012357414448669224,1
22078975_15,478,Soft-probability A*,1,34096,0.13446676970633697,0,0.04791344667697062,1,0.007727975270479082,1,0.0,1
22078975_15,478,Topology+Risk A*,1,42071,0.07810107197549765,0,0.018376722817764146,1,0.01071975497702915,1,0.007656967840735107,1
22078975_15,479,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
22078975_15,479,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
22078975_15,480,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
22078975_15,480,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
22078975_15,481,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,481,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,482,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,482,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,483,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,483,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,484,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
22078975_15,484,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
22078975_15,485,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22078975_15,485,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,486,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,486,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,487,Soft-probability A*,1,9978,0.0021141649048626032,1,0.0,1,0.0,1,0.0,1
22228900_15,487,Topology+Risk A*,1,10186,0.0,1,0.0,1,0.0,1,0.0,1
22228900_15,488,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,488,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,489,Soft-probability A*,1,2515,0.0,1,0.0,1,0.0,1,0.0,1
22228900_15,489,Topology+Risk A*,1,2619,0.0,1,0.0,1,0.0,1,0.0,1
22228900_15,490,Soft-probability A*,1,8214,0.010000000000000009,1,0.0020000000000000018,1,0.0,1,0.0,1
22228900_15,490,Topology+Risk A*,1,8525,0.031936127744510934,1,0.0,1,0.0,1,0.0,1
22228900_15,491,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,491,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,492,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,492,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,493,Soft-probability A*,1,49012,0.07455156950672648,0,0.01681614349775784,1,0.0,1,0.0,1
22228900_15,493,Topology+Risk A*,1,48645,0.0696378830083565,0,0.007799442896935904,1,0.0,1,0.0,1
22228900_15,494,Soft-probability A*,1,26458,0.016931216931216908,1,0.007407407407407418,1,0.004232804232804255,1,0.002116402116402072,1
22228900_15,494,Topology+Risk A*,1,26147,0.008394543546694666,1,0.005246589716684125,1,0.0031479538300105414,1,0.0010493179433368471,1
22228900_15,495,Soft-probability A*,1,17676,0.12985436893203883,0,0.020631067961165095,1,0.0,1,0.0,1
22228900_15,495,Topology+Risk A*,1,25903,0.14389359129383317,0,0.016928657799274438,1,0.0,1,0.0,1
22228900_15,496,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,496,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,497,Soft-probability A*,1,59699,0.07072368421052633,0,0.014254385964912242,1,0.002192982456140302,1,0.0010964912280702066,1
22228900_15,497,Topology+Risk A*,1,54939,0.07146753955264595,0,0.010911074740861948,1,0.0016366612111292644,1,0.0005455537370431252,1
22228900_15,498,Soft-probability A*,1,45637,0.07095490716180375,0,0.011273209549071628,1,0.0,1,0.0,1
22228900_15,498,Topology+Risk A*,1,47416,0.0783926218708827,0,0.00922266139657446,1,0.0,1,0.0,1
22228900_15,499,Soft-probability A*,1,52246,0.06174264281592612,0,0.009809578765147098,1,0.0,1,0.0,1
22228900_15,499,Topology+Risk A*,1,53483,0.0740103270223752,0,0.008032128514056214,1,0.0,1,0.0,1
22228900_15,500,Soft-probability A*,1,50373,0.07495429616087756,0,0.014625228519195566,1,0.0024375380865325758,1,0.0012187690432663434,1
22228900_15,500,Topology+Risk A*,1,49127,0.07701637355973312,0,0.011522134627046654,1,0.0018192844147968401,1,0.0006064281382656134,1
22228900_15,501,Soft-probability A*,1,55436,0.050638902035021305,0,0.008045433033601501,1,0.0,1,0.0,1
22228900_15,501,Topology+Risk A*,1,55806,0.0607630711257654,0,0.006594441827602493,1,0.0,1,0.0,1
22228900_15,502,Soft-probability A*,1,53035,0.06021384355655601,0,0.009566685424873378,1,0.0,1,0.0,1
22228900_15,502,Topology+Risk A*,1,53166,0.07106883044208168,0,0.007834359261331802,1,0.0,1,0.0,1
22228900_15,503,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,503,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,504,Soft-probability A*,1,44069,0.06553398058252424,0,0.010315533980582492,1,0.0,1,0.0,1
22228900_15,504,Topology+Risk A*,1,46580,0.07840772014475272,0,0.008443908323281013,1,0.0,1,0.0,1
22228900_15,505,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22228900_15,505,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,506,Soft-probability A*,1,2117,0.0,1,0.0,1,0.0,1,0.0,1
22229050_15,506,Topology+Risk A*,1,2728,0.0,1,0.0,1,0.0,1,0.0,1
22229050_15,507,Soft-probability A*,1,3894,0.0,1,0.0,1,0.0,1,0.0,1
22229050_15,507,Topology+Risk A*,1,3517,0.0,1,0.0,1,0.0,1,0.0,1
22229050_15,508,Soft-probability A*,1,8258,0.005115089514066473,1,0.0,1,0.0,1,0.0,1
22229050_15,508,Topology+Risk A*,1,9414,0.0025188916876573986,1,0.0,1,0.0,1,0.0,1
22229050_15,509,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,509,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,510,Soft-probability A*,1,899,0.04761904761904767,1,0.0,1,0.0,1,0.0,1
22229050_15,510,Topology+Risk A*,1,1170,0.0,1,0.0,1,0.0,1,0.0,1
22229050_15,511,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,511,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,512,Soft-probability A*,1,160319,0.03733641262509624,1,0.006158583525789019,1,0.0007698229407235857,1,0.0,1
22229050_15,512,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
22229050_15,513,Soft-probability A*,1,35749,0.03125,1,0.0078125,1,0.001953125,1,0.0,1
22229050_15,513,Topology+Risk A*,1,53213,0.06828811973807292,0,0.007483629560336769,1,0.0,1,0.0,1
22229050_15,514,Soft-probability A*,1,82217,0.03917910447761197,1,0.006218905472636815,1,0.0012437810945273853,1,0.0,1
22229050_15,514,Topology+Risk A*,1,103067,0.005528255528255532,1,0.0,1,0.0,1,0.0,1
22229050_15,515,Soft-probability A*,1,42572,0.025242718446601975,1,0.000970873786407811,1,0.0,1,0.0,1
22229050_15,515,Topology+Risk A*,1,48886,0.06448598130841121,0,0.00747663551401867,1,0.0,1,0.0,1
22229050_15,516,Soft-probability A*,1,58923,0.03621853898096994,1,0.006138735420503361,1,0.0012277470841006721,1,0.0,1
22229050_15,516,Topology+Risk A*,1,64947,0.00424242424242427,1,0.0,1,0.0,1,0.0,1
22229050_15,517,Soft-probability A*,1,161802,0.03944773175542404,1,0.010355029585798814,1,0.0014792899408283544,1,0.0,1
22229050_15,517,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
22229050_15,518,Soft-probability A*,1,29313,0.034037558685446,1,0.011737089201877882,1,0.0,1,0.0,1
22229050_15,518,Topology+Risk A*,1,33636,0.08868144690781798,0,0.010501750291715295,1,0.0,1,0.0,1
22229050_15,519,Soft-probability A*,1,127916,0.02585258525852585,1,0.004950495049504955,1,0.0011001100110010764,1,0.0,1
22229050_15,519,Topology+Risk A*,1,123732,0.043361884368308345,1,0.004282655246252709,1,0.0,1,0.0,1
22229050_15,520,Soft-probability A*,1,75685,0.02372262773722633,1,0.0048661800486617945,1,0.0012165450121655041,1,0.0,1
22229050_15,520,Topology+Risk A*,1,133446,0.0468286899822169,1,0.004742145820983978,1,0.0,1,0.0,1
22229050_15,521,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,521,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,522,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,522,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,523,Soft-probability A*,1,60375,0.03258145363408527,1,0.009398496240601517,1,0.0012531328320801727,1,0.0,1
22229050_15,523,Topology+Risk A*,1,65053,0.04930006086427263,1,0.004869141813755307,1,0.0,1,0.0,1
22229050_15,524,Soft-probability A*,1,139635,0.03966521106259102,1,0.013828238719068464,1,0.00545851528384278,1,0.00363901018922852,1
22229050_15,524,Topology+Risk A*,1,132224,0.018731988472622474,1,0.005403458213256496,1,0.004322766570605152,1,0.0036023054755043304,1
22229050_15,525,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
22229050_15,525,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
22528885_15,526,Soft-probability A*,1,20801,0.11948529411764708,0,0.03860294117647056,1,0.0,1,0.0,1
22528885_15,526,Topology+Risk A*,1,26073,0.16117216117216115,0,0.06043956043956045,0,0.001831501831501825,1,0.0,1
