method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
Binary-mask A*,1,431.62950903902384,47349,329.5746000001145,0.3848314606741573,0.6151685393258427,nan,nan,nan,-0.035654159120436076,6481,648616
Soft-probability A*,1,441.97265478953153,63002,464.4277999998394,0.8586956521739131,0.14130434782608692,nan,nan,nan,-0.012545522251932638,6481,648616
Clearance-aware A*,1,456.6589462905466,62480,484.45779999997285,0.9585492227979274,0.041450777202072575,nan,nan,nan,0.020266562719923022,6481,648616
URA-style A*,1,462.4163056034274,58278,505.09420000003047,0.9389312977099237,0.06106870229007633,nan,nan,nan,0.033129644116250474,6481,648616
GT Oracle A*,1,447.58787847868115,33934,236.18690000012066,1.0,0.0,nan,nan,nan,0.0,6481,648616
Topology+Risk A*,1,459.8305191658004,61337,455.99100000004,0.958974358974359,0.04102564102564099,nan,nan,nan,0.02735248489912442,6481,648616
Binary-mask A*,1,108.87005768508875,2359,21.20469999999841,1.0,0.0,nan,nan,nan,0.0,6482,648616
Soft-probability A*,1,108.8700576850888,3253,32.60309999996025,1.0,0.0,nan,nan,nan,3.915912699240273e-16,6482,648616
Clearance-aware A*,1,108.87005768508877,3035,26.526900000135356,1.0,0.0,nan,nan,nan,1.305304233080091e-16,6482,648616
URA-style A*,1,108.8700576850888,3014,25.69450000009965,1.0,0.0,nan,nan,nan,3.915912699240273e-16,6482,648616
GT Oracle A*,1,108.87005768508875,2322,18.145000000004075,1.0,0.0,nan,nan,nan,0.0,6482,648616
Topology+Risk A*,1,108.87005768508878,2999,22.936899999876914,1.0,0.0,nan,nan,nan,2.610608466160182e-16,6482,648616
Binary-mask A*,1,388.0954544295056,15560,110.28269999997065,0.325068870523416,0.6749311294765841,nan,nan,nan,-0.043418190940485615,6483,648616
Soft-probability A*,1,393.85281374238633,24242,180.6391000000076,0.9432432432432433,0.05675675675675673,nan,nan,nan,-0.029227390393705515,6483,648616
Clearance-aware A*,1,401.5096679918787,24723,203.76729999998133,0.9707446808510638,0.0292553191489362,nan,nan,nan,-0.010354694498693789,6483,648616
URA-style A*,1,409.2670273047594,26159,215.35249999988082,0.9974025974025974,0.0025974025974025983,nan,nan,nan,0.008765727346875534,6483,648616
GT Oracle A*,1,405.71067811865527,11685,103.57399999998051,1.0,0.0,nan,nan,nan,0.0,6483,648616
Topology+Risk A*,1,402.6812408671325,25572,202.02659999995376,0.9761904761904762,0.023809523809523836,nan,nan,nan,-0.007466989199226306,6483,648616
Binary-mask A*,1,357.3452377915618,19778,177.2052999999687,0.6517241379310345,0.34827586206896555,nan,nan,nan,-0.030205405725549764,6484,648616
Soft-probability A*,1,362.03152929257703,24633,194.5786000001135,0.9261744966442953,0.0738255033557047,nan,nan,nan,-0.01748734015689699,6484,648616
Clearance-aware A*,1,370.2325394193536,24120,180.11760000013055,0.9967948717948718,0.0032051282051281937,nan,nan,nan,0.0047692745882449835,6484,648616
URA-style A*,1,372.5756851698612,22374,162.72760000015296,1.0,0.0,nan,nan,nan,0.011128307372571217,6484,648616
GT Oracle A*,1,368.4751801064728,15740,112.08400000009533,1.0,0.0,nan,nan,nan,0.0,6484,648616
Topology+Risk A*,1,371.4041122946074,23717,176.8613000001551,1.0,0.0,nan,nan,nan,0.007948790980408101,6484,648616
Binary-mask A*,1,746.7594513539354,54948,422.01569999997446,0.47717231222385864,0.5228276877761413,nan,nan,nan,-0.016910985311026347,6485,648616
Soft-probability A*,1,756.8599564173232,79384,609.87729999988,0.976878612716763,0.023121387283236983,nan,nan,nan,-0.00361393824637446,6485,648616
Clearance-aware A*,1,766.7594513539351,82348,624.9969000000419,0.9871244635193133,0.012875536480686733,nan,nan,nan,0.009418484316884936,6485,648616
URA-style A*,1,770.8599564173235,77196,597.5687999998627,0.9971671388101983,0.0028328611898017497,nan,nan,nan,0.014816690493164053,6485,648616
GT Oracle A*,1,759.6051224213838,36501,269.11790000008295,1.0,0.0,nan,nan,nan,0.0,6485,648616
Topology+Risk A*,1,767.931024229189,80258,588.9082999999573,0.9914407988587732,0.008559201141226769,nan,nan,nan,0.010960828938679076,6485,648616
Binary-mask A*,1,797.0731598529198,107612,812.7489000000878,0.49449035812672176,0.5055096418732783,nan,nan,nan,-0.0597614832638012,6486,648616
Soft-probability A*,1,804.6883835420697,145879,1193.8035999999101,0.925575101488498,0.07442489851150202,nan,nan,nan,-0.050778460140275324,6486,648616
Clearance-aware A*,1,848.3036072312198,151266,1241.5335999999115,0.9733502538071066,0.026649746192893398,nan,nan,nan,0.0006706605855701259,6486,648616
URA-style A*,1,858.261976670877,148499,1218.5038000000077,0.9900621118012423,0.009937888198757738,nan,nan,nan,0.012417690824026684,6486,648616
GT Oracle A*,1,847.7350647362954,71668,537.4315000001388,1.0,0.0,nan,nan,nan,0.0,6486,648616
Topology+Risk A*,1,851.4751801064735,148489,1189.280399999916,0.9772727272727273,0.022727272727272707,nan,nan,nan,0.0044118917876088985,6486,648616
Binary-mask A*,1,589.1614716074877,63166,504.4169000000238,0.5459662288930581,0.4540337711069419,nan,nan,nan,-0.05049369053892733,6487,648616
Soft-probability A*,1,598.5756851698609,87476,712.8450000000157,0.9077490774907749,0.09225092250922506,nan,nan,nan,-0.03532152533997379,6487,648616
Clearance-aware A*,1,619.4041122946073,84393,737.5575999999455,0.9626334519572953,0.03736654804270467,nan,nan,nan,-0.0017539484970118333,6487,648616
URA-style A*,1,628.5340546095185,84606,671.4712999998937,0.9861830742659758,0.013816925734024155,nan,nan,nan,0.012960078558035068,6487,648616
GT Oracle A*,1,620.4924240491756,38046,310.80389999988256,1.0,0.0,nan,nan,nan,0.0,6487,648616
Topology+Risk A*,1,622.5756851698611,83040,694.6834000000308,0.9681978798586572,0.03180212014134276,nan,nan,nan,0.0033574320006853177,6487,648616
Binary-mask A*,1,797.178715550191,44349,358.0340000000888,0.662269129287599,0.33773087071240104,nan,nan,nan,0.0,6488,648616
Soft-probability A*,1,797.1787155501912,62603,537.0419999999285,1.0,0.0,nan,nan,nan,2.8522296319251943e-16,6488,648616
Clearance-aware A*,1,797.1787155501913,61029,504.19970000007197,1.0,0.0,nan,nan,nan,4.2783444478877917e-16,6488,648616
URA-style A*,1,797.1787155501912,57640,438.8547999999446,1.0,0.0,nan,nan,nan,2.8522296319251943e-16,6488,648616
GT Oracle A*,1,797.178715550191,36368,269.33630000007724,1.0,0.0,nan,nan,nan,0.0,6488,648616
Topology+Risk A*,1,797.1787155501913,60208,477.1424999998999,1.0,0.0,nan,nan,nan,4.2783444478877917e-16,6488,648616
Binary-mask A*,1,481.6589462905468,29716,254.3572000001859,0.5863746958637469,0.4136253041362531,nan,nan,nan,-0.022585619465584204,6489,648616
Soft-probability A*,1,486.3452377915623,44198,355.0697999999102,0.9474940334128878,0.05250596658711215,nan,nan,nan,-0.013075884953758632,6489,648616
Clearance-aware A*,1,494.54624791833874,45550,346.5128000000277,0.9976905311778291,0.002309468822170868,nan,nan,nan,0.003566150441934791,6489,648616
URA-style A*,1,496.88939366884637,46355,377.0234999999502,1.0,0.0,nan,nan,nan,0.008321017697847346,6489,648616
GT Oracle A*,1,492.7888886054578,34393,259.88649999999325,1.0,0.0,nan,nan,nan,0.0,6489,648616
Topology+Risk A*,1,495.7178207935925,45333,373.34820000000946,1.0,0.0,nan,nan,nan,0.0059435840698910105,6489,648616
Binary-mask A*,1,796.8355697996832,40484,301.1215000001357,0.5436507936507936,0.4563492063492064,nan,nan,nan,0.0,6490,648616
Soft-probability A*,1,796.8355697996836,58293,438.15269999981865,1.0,0.0,nan,nan,nan,5.706915806993697e-16,6490,648616
Clearance-aware A*,1,796.8355697996835,58334,444.90590000009433,1.0,0.0,nan,nan,nan,4.2801868552452726e-16,6490,648616
URA-style A*,1,796.8355697996836,54685,424.0912999998727,1.0,0.0,nan,nan,nan,5.706915806993697e-16,6490,648616
GT Oracle A*,1,796.8355697996832,32684,232.04729999997653,1.0,0.0,nan,nan,nan,0.0,6490,648616
Topology+Risk A*,1,796.8355697996835,58002,443.53819999992083,1.0,0.0,nan,nan,nan,4.2801868552452726e-16,6490,648616
Binary-mask A*,1,539.2203461105335,44179,336.3169999997808,0.6206896551724138,0.3793103448275862,nan,nan,nan,-0.013669613714463355,6491,648616
Soft-probability A*,1,541.4213562373104,49144,396.97769999997945,0.9800399201596807,0.019960079840319334,nan,nan,nan,-0.00964357281259188,6491,648616
Clearance-aware A*,1,547.4213562373103,49250,359.6390000000156,0.9921104536489151,0.007889546351084853,nan,nan,nan,0.001331499549570053,6491,648616
URA-style A*,1,548.9360748630718,48120,414.58949999992,1.0,0.0,nan,nan,nan,0.00410219063724455,6491,648616
GT Oracle A*,1,546.6934341759521,38443,296.402100000023,1.0,0.0,nan,nan,nan,0.0,6491,648616
Topology+Risk A*,1,548.0071426749372,49028,381.7807999998877,0.9940944881889764,0.0059055118110236116,nan,nan,nan,0.0024030076398581087,6491,648616
Binary-mask A*,0,nan,200001,1620.4013999999916,nan,nan,nan,nan,nan,nan,6492,648616
Soft-probability A*,0,nan,200001,1671.2528999998995,nan,nan,nan,nan,nan,nan,6492,648616
Clearance-aware A*,0,nan,200001,1537.4033000000509,nan,nan,nan,nan,nan,nan,6492,648616
URA-style A*,0,nan,200001,1661.9686000001366,nan,nan,nan,nan,nan,nan,6492,648616
GT Oracle A*,1,1448.6366517139616,175808,1406.968499999948,1.0,0.0,nan,nan,nan,0.0,6492,648616
Topology+Risk A*,0,nan,200001,1608.071599999903,nan,nan,nan,nan,nan,nan,6492,648616
Binary-mask A*,0,nan,200001,1622.2463000001426,nan,nan,nan,nan,nan,nan,6493,648616
Soft-probability A*,0,nan,200001,1635.6631999999536,nan,nan,nan,nan,nan,nan,6493,648616
Clearance-aware A*,0,nan,200001,1618.0205999999089,nan,nan,nan,nan,nan,nan,6493,648616
URA-style A*,0,nan,200001,1593.3423999999832,nan,nan,nan,nan,nan,nan,6493,648616
GT Oracle A*,1,1323.8893936688462,168835,1334.7475999999006,1.0,0.0,nan,nan,nan,0.0,6493,648616
Topology+Risk A*,0,nan,200001,1635.2520999998887,nan,nan,nan,nan,nan,nan,6493,648616
Binary-mask A*,0,nan,200001,1528.2494999999017,nan,nan,nan,nan,nan,nan,6494,648616
Soft-probability A*,0,nan,200001,1602.297199999839,nan,nan,nan,nan,nan,nan,6494,648616
Clearance-aware A*,0,nan,200001,1621.9011000000592,nan,nan,nan,nan,nan,nan,6494,648616
URA-style A*,0,nan,200001,1602.093400000058,nan,nan,nan,nan,nan,nan,6494,648616
GT Oracle A*,1,1344.4945160902307,158306,1249.1284999998697,1.0,0.0,nan,nan,nan,0.0,6494,648616
Topology+Risk A*,0,nan,200001,1622.747200000049,nan,nan,nan,nan,nan,nan,6494,648616
Binary-mask A*,1,1238.9898987322342,108386,834.8337999998421,0.3553299492385787,0.6446700507614214,nan,nan,nan,-0.025626305077762007,6495,648616
Soft-probability A*,1,1252.546247918339,157960,1257.0579000000635,0.8799328295549959,0.12006717044500415,nan,nan,nan,-0.014965241529433815,6495,648616
Clearance-aware A*,1,1268.102597104443,148728,1210.6079000000136,0.9442595673876872,0.05574043261231276,nan,nan,nan,-0.0027313262638821037,6495,648616
URA-style A*,1,1280.9310242291892,156448,1293.361700000105,0.9102141680395387,0.0897858319604613,nan,nan,nan,0.007357280552339416,6495,648616
GT Oracle A*,1,1271.5756851698613,68891,527.9798000001392,1.0,0.0,nan,nan,nan,0.0,6495,648616
Topology+Risk A*,1,1269.8599564173237,147878,1192.4567000000934,0.946058091286307,0.053941908713692976,nan,nan,nan,-0.0013492934573599135,6495,648616
Binary-mask A*,0,nan,200001,1703.3162999998694,nan,nan,nan,nan,nan,nan,6496,648616
Soft-probability A*,0,nan,200001,1829.9615999999332,nan,nan,nan,nan,nan,nan,6496,648616
Clearance-aware A*,0,nan,200001,1778.256299999839,nan,nan,nan,nan,nan,nan,6496,648616
URA-style A*,1,1186.3107499061573,175218,1460.4170000000067,1.0,0.0,nan,nan,nan,0.0029715340031679655,6496,648616
GT Oracle A*,1,1182.7960312803955,126546,1018.436599999859,1.0,0.0,nan,nan,nan,0.0,6496,648616
Topology+Risk A*,1,1183.9676041556495,195617,1659.7478999999566,1.0,0.0,nan,nan,nan,0.0009905113343893859,6496,648616
Binary-mask A*,0,nan,200001,1650.2341999998862,nan,nan,nan,nan,nan,nan,6497,648616
Soft-probability A*,0,nan,200001,1727.0770999998604,nan,nan,nan,nan,nan,nan,6497,648616
Clearance-aware A*,0,nan,200001,1675.617000000102,nan,nan,nan,nan,nan,nan,6497,648616
URA-style A*,0,nan,200001,1774.0704000000278,nan,nan,nan,nan,nan,nan,6497,648616
GT Oracle A*,1,1338.908729652604,142000,1136.3420999998652,1.0,0.0,nan,nan,nan,0.0,6497,648616
Topology+Risk A*,0,nan,200001,1787.7419000001282,nan,nan,nan,nan,nan,nan,6497,648616
Binary-mask A*,0,nan,200001,1659.5535000001291,nan,nan,nan,nan,nan,nan,6498,648616
Soft-probability A*,0,nan,200001,1724.5003000000452,nan,nan,nan,nan,nan,nan,6498,648616
Clearance-aware A*,0,nan,200001,1701.8100000000231,nan,nan,nan,nan,nan,nan,6498,648616
URA-style A*,0,nan,200001,1736.0705999999482,nan,nan,nan,nan,nan,nan,6498,648616
GT Oracle A*,1,1588.1513703397234,190535,1573.045299999876,1.0,0.0,nan,nan,nan,0.0,6498,648616
Topology+Risk A*,0,nan,200001,1795.1528000000962,nan,nan,nan,nan,nan,nan,6498,648616
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6499,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6499,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6499,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6499,64979
GT Oracle A*,1,127.98275605729681,1585,22.591599999941536,1.0,0.0,nan,nan,nan,0.0,6499,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6499,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6500,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6500,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6500,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6500,64979
GT Oracle A*,1,283.1076477383251,3379,27.01870000009876,1.0,0.0,nan,nan,nan,0.0,6500,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6500,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6501,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6501,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6501,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6501,64979
GT Oracle A*,1,382.0975464705597,5840,48.14399999986563,1.0,0.0,nan,nan,nan,0.0,6501,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6501,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6502,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6502,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6502,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6502,64979
GT Oracle A*,1,256.40916292849,2294,25.01480000000811,1.0,0.0,nan,nan,nan,0.0,6502,64979
Topology+Risk A*,1,256.4091629284901,2756,17.36879999998564,0.7149122807017544,0.2850877192982456,nan,nan,nan,4.4338055794566975e-16,6502,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6503,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6503,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6503,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6503,64979
GT Oracle A*,1,172.53910524340094,1539,11.302199999818185,1.0,0.0,nan,nan,nan,0.0,6503,64979
Topology+Risk A*,1,172.53910524340105,2311,27.67549999998664,0.756578947368421,0.24342105263157898,nan,nan,nan,6.589047599455091e-16,6503,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6504,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6504,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6504,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6504,64979
GT Oracle A*,1,118.02438661763937,1684,10.808400000087204,1.0,0.0,nan,nan,nan,0.0,6504,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6504,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6505,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6505,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6505,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6505,64979
GT Oracle A*,1,630.4356415871846,7337,52.12030000006962,1.0,0.0,nan,nan,nan,0.0,6505,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6505,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6506,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6506,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6506,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6506,64979
GT Oracle A*,1,573.7077195258266,8084,71.50709999996252,1.0,0.0,nan,nan,nan,0.0,6506,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6506,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6507,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6507,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6507,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6507,64979
GT Oracle A*,1,664.6782822743038,7430,59.56760000003669,1.0,0.0,nan,nan,nan,0.0,6507,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6507,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6508,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6508,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6508,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6508,64979
GT Oracle A*,1,634.435641587185,8721,68.20429999993394,1.0,0.0,nan,nan,nan,0.0,6508,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6508,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6509,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6509,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6509,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6509,64979
GT Oracle A*,1,692.9919907732886,7613,64.02830000001813,1.0,0.0,nan,nan,nan,0.0,6509,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6509,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6510,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6510,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6510,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6510,64979
GT Oracle A*,1,540.009234715992,7538,81.05840000007447,1.0,0.0,nan,nan,nan,0.0,6510,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6510,64979
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6511,64979
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6511,64979
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6511,64979
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6511,64979
GT Oracle A*,1,650.4650788387079,7981,60.16439999984868,1.0,0.0,nan,nan,nan,0.0,6511,64979
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6511,64979
Binary-mask A*,1,203.2253967444161,4416,34.41350000002785,0.6935483870967742,0.30645161290322576,nan,nan,nan,-1.3985313787404345e-16,6512,651299
Soft-probability A*,1,203.22539674441626,6116,48.271999999997206,1.0,0.0,nan,nan,nan,6.992656893702172e-16,6512,651299
Clearance-aware A*,1,203.22539674441626,6594,44.41590000010365,1.0,0.0,nan,nan,nan,6.992656893702172e-16,6512,651299
URA-style A*,1,205.7106781186549,6583,51.96560000013051,1.0,0.0,nan,nan,nan,0.01222918697196278,6512,651299
GT Oracle A*,1,203.22539674441612,3945,27.284600000029968,1.0,0.0,nan,nan,nan,0.0,6512,651299
Topology+Risk A*,1,204.05382386916247,6538,53.435799999988376,1.0,0.0,nan,nan,nan,0.0040763956573213935,6512,651299
Binary-mask A*,1,348.137084989848,7687,63.19279999979699,0.9588607594936709,0.04113924050632911,nan,nan,nan,-1.632788384565971e-16,6513,651299
Soft-probability A*,1,348.1370849898482,10100,79.2693999999301,1.0,0.0,nan,nan,nan,3.265576769131942e-16,6513,651299
Clearance-aware A*,1,348.1370849898482,12061,93.04469999983667,1.0,0.0,nan,nan,nan,3.265576769131942e-16,6513,651299
URA-style A*,1,348.1370849898482,9743,81.77500000010696,1.0,0.0,nan,nan,nan,3.265576769131942e-16,6513,651299
GT Oracle A*,1,348.13708498984806,7026,48.037799999974595,1.0,0.0,nan,nan,nan,0.0,6513,651299
Topology+Risk A*,1,348.1370849898482,11895,93.74179999986154,1.0,0.0,nan,nan,nan,3.265576769131942e-16,6513,651299
Binary-mask A*,1,294.06601717798236,6579,61.801700000160054,0.7954545454545454,0.20454545454545459,nan,nan,nan,0.0,6514,651299
Soft-probability A*,1,294.06601717798253,8893,75.77349999996841,1.0,0.0,nan,nan,nan,5.799046697708401e-16,6514,651299
Clearance-aware A*,1,294.06601717798253,9110,63.4012000000439,1.0,0.0,nan,nan,nan,5.799046697708401e-16,6514,651299
URA-style A*,1,294.06601717798253,8129,62.048900000036156,1.0,0.0,nan,nan,nan,5.799046697708401e-16,6514,651299
GT Oracle A*,1,294.06601717798236,5762,40.077899999914735,1.0,0.0,nan,nan,nan,0.0,6514,651299
Topology+Risk A*,1,294.06601717798253,9033,76.21440000002622,1.0,0.0,nan,nan,nan,5.799046697708401e-16,6514,651299
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6515,651299
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6515,651299
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6515,651299
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6515,651299
GT Oracle A*,1,257.68124086713203,7788,54.48810000007143,1.0,0.0,nan,nan,nan,0.0,6515,651299
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6515,651299
Binary-mask A*,1,344.55129855222106,7413,48.340100000132225,0.6955128205128205,0.3044871794871795,nan,nan,nan,-0.026596414735809946,6516,651299
Soft-probability A*,1,346.55129855222117,11199,76.33959999998297,0.8885350318471338,0.11146496815286622,nan,nan,nan,-0.020946146753338744,6516,651299
Clearance-aware A*,1,351.03657992645975,11692,112.69900000002053,0.9208860759493671,0.07911392405063289,nan,nan,nan,-0.00827462588272212,6516,651299
URA-style A*,1,349.96551211459433,11233,109.76589999995667,0.8927444794952681,0.10725552050473186,nan,nan,nan,-0.01130053596494128,6516,651299
GT Oracle A*,1,353.96551211459416,7292,62.21660000005613,1.0,0.0,nan,nan,nan,0.0,6516,651299
Topology+Risk A*,1,350.2081528017136,11540,83.5029999998369,0.9208860759493671,0.07911392405063289,nan,nan,nan,-0.010615043512103928,6516,651299
Binary-mask A*,1,350.58073580374423,15349,127.61720000003152,0.6160990712074303,0.38390092879256965,nan,nan,nan,-0.046540668887818534,6517,651299
Soft-probability A*,1,360.17871555019076,20195,155.84039999998822,0.8598130841121495,0.14018691588785048,nan,nan,nan,-0.020437456661696458,6517,651299
Clearance-aware A*,1,377.06601717798276,27565,226.9103000000996,0.8731988472622478,0.12680115273775217,nan,nan,nan,0.025490210405948073,6517,651299
URA-style A*,1,379.9949493661172,25044,217.1730000000025,0.8636363636363636,0.13636363636363635,nan,nan,nan,0.033455901157806556,6517,651299
GT Oracle A*,1,367.6934341759521,9052,72.44980000018586,1.0,0.0,nan,nan,nan,0.0,6517,651299
Topology+Risk A*,1,378.23759005323654,27236,221.6355000000476,0.8767908309455588,0.12320916905444124,nan,nan,nan,0.028676486706691467,6517,651299
Binary-mask A*,1,748.5878784786814,42210,333.1671999999344,0.4088235294117647,0.5911764705882353,nan,nan,nan,-0.013628571530611266,6518,651299
Soft-probability A*,1,751.7594513539353,48380,418.6311000000842,0.945906432748538,0.05409356725146197,nan,nan,nan,-0.009449571365905757,6518,651299
Clearance-aware A*,1,782.9310242291891,59601,516.1334000001716,0.9441340782122905,0.05586592178770955,nan,nan,nan,0.031623427207203444,6518,651299
URA-style A*,1,765.1736649163084,47371,381.38340000000426,0.9655667144906743,0.03443328550932567,nan,nan,nan,0.008225570556243624,6518,651299
GT Oracle A*,1,758.931024229189,29283,216.83039999993525,1.0,0.0,nan,nan,nan,0.0,6518,651299
Topology+Risk A*,1,783.516810666816,58941,470.69360000000415,0.9442119944211994,0.05578800557880059,nan,nan,nan,0.032395284489255986,6518,651299
Binary-mask A*,1,467.22034611053357,11749,84.57039999984772,0.7387173396674585,0.26128266033254155,nan,nan,nan,0.0,6519,651299
Soft-probability A*,1,467.22034611053374,15921,155.58529999998427,1.0,0.0,nan,nan,nan,3.649889350967616e-16,6519,651299
Clearance-aware A*,1,467.2203461105337,18076,140.47549999986586,1.0,0.0,nan,nan,nan,2.4332595673117443e-16,6519,651299
URA-style A*,1,467.22034611053374,16130,149.07650000009198,1.0,0.0,nan,nan,nan,3.649889350967616e-16,6519,651299
GT Oracle A*,1,467.22034611053357,10286,84.96599999989485,1.0,0.0,nan,nan,nan,0.0,6519,651299
Topology+Risk A*,1,467.2203461105337,17824,131.12279999995735,1.0,0.0,nan,nan,nan,2.4332595673117443e-16,6519,651299
Binary-mask A*,1,796.1442276647857,23732,203.99639999982355,0.6583679114799447,0.34163208852005533,nan,nan,nan,-0.0020767761376269535,6520,651299
Soft-probability A*,1,797.8010819142783,31042,244.13049999998293,0.9972337482710927,0.0027662517289073207,nan,nan,nan,0.0,6520,651299
Clearance-aware A*,1,806.9137802864865,48059,387.610499999937,0.9930843706777317,0.006915629322268302,nan,nan,nan,0.011422268756947318,6520,651299
URA-style A*,1,805.0142853498749,33715,273.25810000002093,0.9848066298342542,0.015193370165745845,nan,nan,nan,0.009041355795468373,6520,651299
GT Oracle A*,1,797.8010819142783,14680,109.59890000003725,1.0,0.0,nan,nan,nan,0.0,6520,651299
Topology+Risk A*,1,807.7422074112327,47275,409.54809999993813,0.9930843706777317,0.006915629322268302,nan,nan,nan,0.012460656825760724,6520,651299
