image_id,query_index,distance_class,variant,mask,score,boundary,success,off_road_ratio,path_length,expanded_nodes,planning_time_ms,safe_success_0.01,safe_success_0.05,safe_success_0.10
23278915_15,567,short,repaired+q+boundary_off,repaired,q,0,1,0.03147353361945637,880.2539674441659,74193,1864.3468000000212,0,1,1
23278915_15,567,short,repaired+q+boundary_on,repaired,q,1,1,0.021186440677966156,890.4966081312853,105756,2872.2129000000223,0,1,1
23278915_15,568,short,original+p+boundary_off,original,p,0,1,0.0,254.82337649086327,5880,145.5386999999746,1,1,1
23278915_15,568,short,original+p+boundary_on,original,p,1,1,0.004424778761061954,257.3086578651018,6650,169.99490000000606,1,1,1
23278915_15,568,short,original+q+boundary_off,original,q,0,1,0.0,254.82337649086327,5901,151.55990000005204,1,1,1
23278915_15,568,short,original+q+boundary_on,original,q,1,1,0.0,258.48023074035564,6670,198.32269999994878,1,1,1
23278915_15,568,short,repaired+p+boundary_off,repaired,p,0,1,0.0,254.82337649086327,5880,146.57799999997678,1,1,1
23278915_15,568,short,repaired+p+boundary_on,repaired,p,1,1,0.004424778761061954,257.3086578651018,6650,172.2707999999784,1,1,1
23278915_15,568,short,repaired+q+boundary_off,repaired,q,0,1,0.0,254.82337649086327,5901,145.9227999999939,1,1,1
23278915_15,568,short,repaired+q+boundary_on,repaired,q,1,1,0.0,258.48023074035564,6670,179.77080000002843,1,1,1
23278915_15,569,short,original+p+boundary_off,original,p,0,1,0.02857142857142858,453.79603128039497,12388,288.0199999999604,0,1,1
23278915_15,569,short,original+p+boundary_on,original,p,1,1,0.011363636363636354,457.4528855298874,15853,393.77170000000206,0,1,1
23278915_15,569,short,original+q+boundary_off,original,q,0,1,0.02285714285714291,454.6244584051412,12360,299.7330000000602,0,1,1
23278915_15,569,short,original+q+boundary_on,original,q,1,1,0.011363636363636354,457.4528855298874,15711,394.6839000000182,0,1,1
23278915_15,569,short,repaired+p+boundary_off,repaired,p,0,1,0.02857142857142858,453.79603128039497,12388,303.29199999994216,0,1,1
23278915_15,569,short,repaired+p+boundary_on,repaired,p,1,1,0.011363636363636354,457.4528855298874,15853,394.43019999998796,0,1,1
23278915_15,569,short,repaired+q+boundary_off,repaired,q,0,1,0.02285714285714291,454.6244584051412,12360,297.5804000000153,0,1,1
23278915_15,569,short,repaired+q+boundary_on,repaired,q,1,1,0.011363636363636354,457.4528855298874,15711,405.2703999999494,0,1,1
23278915_15,570,short,original+p+boundary_off,original,p,0,1,0.036363636363636376,593.9158723275407,15286,387.8127000000404,0,1,1
23278915_15,570,short,original+p+boundary_on,original,p,1,1,0.03167420814479638,596.7442994522869,25263,644.1968999999972,0,1,1
23278915_15,570,short,original+q+boundary_off,original,q,0,1,0.036363636363636376,593.9158723275407,15262,358.71529999997165,0,1,1
23278915_15,570,short,original+q+boundary_on,original,q,1,1,0.03167420814479638,596.7442994522869,25063,627.241300000037,0,1,1
23278915_15,570,short,repaired+p+boundary_off,repaired,p,0,1,0.036363636363636376,593.9158723275407,15286,356.9253000000572,0,1,1
23278915_15,570,short,repaired+p+boundary_on,repaired,p,1,1,0.03167420814479638,596.7442994522869,25263,652.8860000000805,0,1,1
23278915_15,570,short,repaired+q+boundary_off,repaired,q,0,1,0.036363636363636376,593.9158723275407,15262,382.6080000000047,0,1,1
23278915_15,570,short,repaired+q+boundary_on,repaired,q,1,1,0.03167420814479638,596.7442994522869,25063,678.626300000019,0,1,1
23278915_15,571,short,original+p+boundary_off,original,p,0,1,0.12403100775193798,309.19090885901096,13039,325.12149999990925,0,0,0
23278915_15,571,short,original+p+boundary_on,original,p,1,1,0.015444015444015413,310.60512242138407,15939,426.63119999997434,0,1,1
23278915_15,571,short,original+q+boundary_off,original,q,0,1,0.10810810810810811,309.77669529663785,12824,323.33649999998215,0,0,0
23278915_15,571,short,original+q+boundary_on,original,q,1,1,0.015444015444015413,310.60512242138407,15666,412.67670000002,0,1,1
23278915_15,571,short,repaired+p+boundary_off,repaired,p,0,1,0.12403100775193798,309.19090885901096,13039,320.7428999999138,0,0,0
23278915_15,571,short,repaired+p+boundary_on,repaired,p,1,1,0.015444015444015413,310.60512242138407,15939,424.6481000000131,0,1,1
23278915_15,571,short,repaired+q+boundary_off,repaired,q,0,1,0.10810810810810811,309.77669529663785,12824,325.44959999995626,0,0,0
23278915_15,571,short,repaired+q+boundary_on,repaired,q,1,1,0.015444015444015413,310.60512242138407,15666,410.15379999998913,0,1,1
23278915_15,572,medium,original+p+boundary_off,original,p,0,1,0.16744913928012517,1519.72914755064,85094,2132.047299999954,0,0,0
23278915_15,572,medium,original+p+boundary_on,original,p,1,1,0.09062499999999996,1528.3565645486094,90205,2339.6425999999337,0,0,1
23278915_15,572,medium,original+q+boundary_off,original,q,0,1,0.16860916860916864,1531.6286424872515,84364,2128.9246999999705,0,0,0
23278915_15,572,medium,original+q+boundary_on,original,q,1,1,0.09367681498829039,1529.7707781109825,89142,2344.567600000005,0,0,1
23278915_15,572,medium,repaired+p+boundary_off,repaired,p,0,1,0.16744913928012517,1519.72914755064,85207,2103.6291000000347,0,0,0
23278915_15,572,medium,repaired+p+boundary_on,repaired,p,1,1,0.09062499999999996,1528.3565645486094,90633,2336.3752000000204,0,0,1
23278915_15,572,medium,repaired+q+boundary_off,repaired,q,0,1,0.16860916860916864,1531.6286424872515,84446,2120.253200000093,0,0,0
23278915_15,572,medium,repaired+q+boundary_on,repaired,q,1,1,0.09367681498829039,1529.7707781109825,89598,2355.2846000000045,0,0,1
23278915_15,573,medium,original+p+boundary_off,original,p,0,1,0.121852970795569,1260.4103884177723,77597,1934.2824999999948,0,0,0
23278915_15,573,medium,original+p+boundary_on,original,p,1,1,0.04509018036072143,1269.13831047913,101201,2671.969900000022,0,1,1
23278915_15,573,medium,original+q+boundary_off,original,q,0,1,0.12261306532663319,1263.2388155425183,77242,1924.0376000000197,0,0,0
23278915_15,573,medium,original+q+boundary_on,original,q,1,1,0.05700000000000005,1270.3098833543838,100521,2693.421199999989,0,0,1
23278915_15,573,medium,repaired+p+boundary_off,repaired,p,0,1,0.121852970795569,1260.4103884177723,77597,1913.4816999999202,0,0,0
23278915_15,573,medium,repaired+p+boundary_on,repaired,p,1,1,0.04509018036072143,1269.13831047913,101201,2653.8203000000067,0,1,1
23278915_15,573,medium,repaired+q+boundary_off,repaired,q,0,1,0.12261306532663319,1263.2388155425183,77242,1974.8881000000438,0,0,0
23278915_15,573,medium,repaired+q+boundary_on,repaired,q,1,1,0.05700000000000005,1270.3098833543838,100521,2660.5120000000397,0,0,1
23278915_15,574,medium,original+p+boundary_off,original,p,0,1,0.1707182320441989,2251.380084614451,155388,3783.5609999999633,0,0,0
23278915_15,574,medium,original+p+boundary_on,original,p,1,1,0.0720175920835624,2266.5932880500454,196215,5203.913199999988,0,0,1
23278915_15,574,medium,original+q+boundary_off,original,q,0,1,0.1708930540242558,2255.380084614451,154384,3818.9265000000887,0,0,0
23278915_15,574,medium,original+q+boundary_on,original,q,1,1,0.08671789242590555,2269.179074487672,193658,5128.081899999984,0,0,1
23278915_15,574,medium,repaired+p+boundary_off,repaired,p,0,1,0.1707182320441989,2251.380084614451,155855,3857.6673999999684,0,0,0
23278915_15,574,medium,repaired+p+boundary_on,repaired,p,1,1,0.0720175920835624,2266.5932880500454,196684,5214.513000000011,0,0,1
23278915_15,574,medium,repaired+q+boundary_off,repaired,q,0,1,0.1708930540242558,2255.380084614451,154792,3800.212600000009,0,0,0
23278915_15,574,medium,repaired+q+boundary_on,repaired,q,1,1,0.08671789242590555,2269.179074487672,194138,5233.699300000012,0,0,1
23278915_15,575,medium,original+p+boundary_off,original,p,0,0,nan,nan,200001,5115.809799999965,0,0,0
23278915_15,575,medium,original+p+boundary_on,original,p,1,0,nan,nan,200001,5322.929999999928,0,0,0
23278915_15,575,medium,original+q+boundary_off,original,q,0,0,nan,nan,200001,5065.457200000083,0,0,0
23278915_15,575,medium,original+q+boundary_on,original,q,1,0,nan,nan,200001,5268.695699999967,0,0,0
23278915_15,575,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,200001,5091.142800000057,0,0,0
23278915_15,575,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5348.87399999991,0,0,0
23278915_15,575,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,200001,5108.869400000003,0,0,0
23278915_15,575,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5497.376000000031,0,0,0
23278915_15,576,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278915_15,576,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278915_15,576,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278915_15,576,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278915_15,576,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
23278915_15,576,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
23278915_15,576,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
23278915_15,576,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
23278915_15,577,medium,original+p+boundary_off,original,p,0,1,0.11727078891257992,1782.5201281971529,142655,3719.757999999956,0,0,0
23278915_15,577,medium,original+p+boundary_on,original,p,1,1,0.05590941259731064,1795.1475451951223,190241,5206.905099999972,0,0,1
23278915_15,577,medium,original+q+boundary_off,original,q,0,1,0.11764705882352944,1786.5201281971526,143877,4116.617599999927,0,0,0
23278915_15,577,medium,original+q+boundary_on,original,q,1,1,0.059985885673959016,1798.3191180703764,189626,5251.425500000096,0,0,1
23278915_15,577,medium,repaired+p+boundary_off,repaired,p,0,1,0.11727078891257992,1782.5201281971529,142655,3698.116499999969,0,0,0
23278915_15,577,medium,repaired+p+boundary_on,repaired,p,1,1,0.05590941259731064,1795.1475451951223,190367,5302.237300000002,0,0,1
23278915_15,577,medium,repaired+q+boundary_off,repaired,q,0,1,0.11764705882352944,1786.5201281971526,143877,3698.620699999992,0,0,0
23278915_15,577,medium,repaired+q+boundary_on,repaired,q,1,1,0.059985885673959016,1798.3191180703764,189749,5266.140299999961,0,0,1
23278915_15,578,medium,original+p+boundary_off,original,p,0,1,0.2023076923076923,1656.880517890363,135584,3481.546099999946,0,0,0
23278915_15,578,medium,original+p+boundary_on,original,p,1,1,0.08396946564885499,1670.194226389348,145767,3940.607900000032,0,0,1
23278915_15,578,medium,original+q+boundary_off,original,q,0,1,0.1986196319018405,1660.0520907656169,133776,3367.144699999926,0,0,0
23278915_15,578,medium,original+q+boundary_on,original,q,1,1,0.1091603053435114,1670.194226389348,144393,3796.9762000000173,0,0,0
23278915_15,578,medium,repaired+p+boundary_off,repaired,p,0,1,0.2023076923076923,1656.880517890363,135863,3389.90119999994,0,0,0
23278915_15,578,medium,repaired+p+boundary_on,repaired,p,1,1,0.08396946564885499,1670.194226389348,146047,3811.055599999918,0,0,1
23278915_15,578,medium,repaired+q+boundary_off,repaired,q,0,1,0.1986196319018405,1660.0520907656169,134060,3366.0178999999744,0,0,0
23278915_15,578,medium,repaired+q+boundary_on,repaired,q,1,1,0.1091603053435114,1670.194226389348,144669,3808.5364000000936,0,0,0
23278915_15,579,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278915_15,579,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278915_15,579,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278915_15,579,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278915_15,579,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
23278915_15,579,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
23278915_15,579,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
23278915_15,579,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
23278915_15,580,long,original+p+boundary_off,original,p,0,1,0.0357142857142857,1876.5028842544502,99034,2423.273199999926,0,1,1
23278915_15,580,long,original+p+boundary_on,original,p,1,1,0.028169014084507005,1888.0592334405542,194983,5231.888200000071,0,1,1
23278915_15,580,long,original+q+boundary_off,original,q,0,1,0.022222222222222254,1877.0886706920771,97930,2492.6868000000013,0,1,1
23278915_15,580,long,original+q+boundary_on,original,q,1,1,0.02680965147453085,1888.645019878181,191967,5222.34519999995,0,1,1
23278915_15,580,long,repaired+p+boundary_off,repaired,p,0,1,0.0357142857142857,1876.5028842544502,99034,2504.3239000000312,0,1,1
23278915_15,580,long,repaired+p+boundary_on,repaired,p,1,1,0.028169014084507005,1888.0592334405542,195797,5362.138099999925,0,1,1
23278915_15,580,long,repaired+q+boundary_off,repaired,q,0,1,0.022222222222222254,1877.0886706920771,97930,2477.609099999995,0,1,1
23278915_15,580,long,repaired+q+boundary_on,repaired,q,1,1,0.02680965147453085,1888.645019878181,192474,5413.260100000002,0,1,1
23278915_15,581,long,original+p+boundary_off,original,p,0,1,0.18558803535010193,1853.9759723198686,101877,2603.6532999999054,0,0,0
23278915_15,581,long,original+p+boundary_on,original,p,1,1,0.17523680649526385,1861.3901858822414,148831,4017.8313000000117,0,0,0
23278915_15,581,long,original+q+boundary_off,original,q,0,1,0.18817934782608692,1855.3901858822414,104502,2642.036100000041,0,0,0
23278915_15,581,long,original+q+boundary_on,original,q,1,1,0.17746288798920373,1865.3901858822414,148414,4029.493900000034,0,0,0
23278915_15,581,long,repaired+p+boundary_off,repaired,p,0,1,0.18558803535010193,1853.9759723198686,106297,2683.568799999989,0,0,0
23278915_15,581,long,repaired+p+boundary_on,repaired,p,1,1,0.17523680649526385,1861.3901858822414,153060,4123.256099999935,0,0,0
23278915_15,581,long,repaired+q+boundary_off,repaired,q,0,1,0.18817934782608692,1855.3901858822414,108820,2693.183900000008,0,0,0
23278915_15,581,long,repaired+q+boundary_on,repaired,q,1,1,0.17746288798920373,1865.3901858822414,152600,4118.754700000068,0,0,0
23278915_15,582,long,original+p+boundary_off,original,p,0,1,0.13517338995046002,1764.9099551418856,181343,4585.3223999999955,0,0,0
23278915_15,582,long,original+p+boundary_on,original,p,1,0,nan,nan,200001,5539.935499999956,0,0,0
23278915_15,582,long,original+q+boundary_off,original,q,0,1,0.13790664780763795,1766.3241687042587,185139,4735.103399999957,0,0,0
23278915_15,582,long,original+q+boundary_on,original,q,1,0,nan,nan,200001,5586.164199999985,0,0,0
23278915_15,582,long,repaired+p+boundary_off,repaired,p,0,1,0.13517338995046002,1764.9099551418856,181519,4820.170599999983,0,0,0
23278915_15,582,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5499.161800000024,0,0,0
23278915_15,582,long,repaired+q+boundary_off,repaired,q,0,1,0.13790664780763795,1766.3241687042587,185311,4895.051400000057,0,0,0
23278915_15,582,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5521.116900000038,0,0,0
23278915_15,583,long,original+p+boundary_off,original,p,0,0,nan,nan,200001,5339.072699999974,0,0,0
23278915_15,583,long,original+p+boundary_on,original,p,1,0,nan,nan,200001,5416.386399999965,0,0,0
23278915_15,583,long,original+q+boundary_off,original,q,0,0,nan,nan,200001,5274.450000000002,0,0,0
23278915_15,583,long,original+q+boundary_on,original,q,1,0,nan,nan,200001,5681.603700000096,0,0,0
23278915_15,583,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,200001,5277.599499999951,0,0,0
23278915_15,583,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5426.924000000099,0,0,0
23278915_15,583,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,200001,5030.90809999992,0,0,0
23278915_15,583,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5352.170000000001,0,0,0
23278915_15,584,long,original+p+boundary_off,original,p,0,0,nan,nan,200001,5074.662900000021,0,0,0
23278915_15,584,long,original+p+boundary_on,original,p,1,0,nan,nan,200001,5378.435700000068,0,0,0
23278915_15,584,long,original+q+boundary_off,original,q,0,0,nan,nan,200001,5310.105000000021,0,0,0
23278915_15,584,long,original+q+boundary_on,original,q,1,0,nan,nan,200001,5656.6508000000795,0,0,0
23278915_15,584,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,200001,5273.53230000017,0,0,0
23278915_15,584,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5492.922300000146,0,0,0
23278915_15,584,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,200001,4975.09869999999,0,0,0
23278915_15,584,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5229.008099999874,0,0,0
23278915_15,585,long,original+p+boundary_off,original,p,0,0,nan,nan,200001,5013.2659999999305,0,0,0
23278915_15,585,long,original+p+boundary_on,original,p,1,0,nan,nan,200001,5340.390200000002,0,0,0
23278915_15,585,long,original+q+boundary_off,original,q,0,0,nan,nan,200001,5133.556100000078,0,0,0
23278915_15,585,long,original+q+boundary_on,original,q,1,0,nan,nan,200001,5344.999499999858,0,0,0
23278915_15,585,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,200001,5062.460299999884,0,0,0
23278915_15,585,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5258.512399999972,0,0,0
23278915_15,585,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,200001,4975.031199999876,0,0,0
23278915_15,585,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5193.046500000037,0,0,0
23278930_15,586,short,original+p+boundary_off,original,p,0,1,0.026378896882493952,481.85995641732325,7341,177.8726000000006,0,1,1
23278930_15,586,short,original+p+boundary_on,original,p,1,1,0.009569377990430672,484.10259710444257,8667,247.32040000003508,1,1,1
23278930_15,586,short,original+q+boundary_off,original,q,0,1,0.014354066985645897,483.27416997969635,7303,190.08420000000115,0,1,1
23278930_15,586,short,original+q+boundary_on,original,q,1,1,0.009569377990430672,484.10259710444257,8611,233.16970000007586,1,1,1
23278930_15,586,short,repaired+p+boundary_off,repaired,p,0,1,0.026378896882493952,481.85995641732325,7341,172.1208999999817,0,1,1
23278930_15,586,short,repaired+p+boundary_on,repaired,p,1,1,0.009569377990430672,484.10259710444257,8728,245.69420000000264,1,1,1
23278930_15,586,short,repaired+q+boundary_off,repaired,q,0,1,0.014354066985645897,483.27416997969635,7303,184.41970000003494,0,1,1
23278930_15,586,short,repaired+q+boundary_on,repaired,q,1,1,0.009569377990430672,484.10259710444257,8656,212.65410000000884,1,1,1
23278930_15,587,short,original+p+boundary_off,original,p,0,1,0.002849002849002802,453.96760415564876,15942,388.4976000000506,1,1,1
23278930_15,587,short,original+p+boundary_on,original,p,1,1,0.0028409090909090606,454.5533905932757,17893,474.8772000000372,1,1,1
23278930_15,587,short,original+q+boundary_off,original,q,0,1,0.002849002849002802,453.96760415564876,15779,377.4562999999489,1,1,1
23278930_15,587,short,original+q+boundary_on,original,q,1,1,0.0028328611898017497,455.96760415564876,17726,444.7688999999855,1,1,1
23278930_15,587,short,repaired+p+boundary_off,repaired,p,0,1,0.002849002849002802,453.96760415564876,15942,388.84299999995164,1,1,1
23278930_15,587,short,repaired+p+boundary_on,repaired,p,1,1,0.0028409090909090606,454.5533905932757,17893,473.4389000000192,1,1,1
23278930_15,587,short,repaired+q+boundary_off,repaired,q,0,1,0.002849002849002802,453.96760415564876,15779,379.3597999999747,1,1,1
23278930_15,587,short,repaired+q+boundary_on,repaired,q,1,1,0.0028328611898017497,455.96760415564876,17726,467.35869999997703,1,1,1
23278930_15,588,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,588,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,588,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,588,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,588,short,repaired+p+boundary_off,repaired,p,0,1,0.13103448275862073,539.6244584051417,31547,774.5762999999215,0,0,0
23278930_15,588,short,repaired+p+boundary_on,repaired,p,1,1,0.14449541284403666,542.6955262170071,41272,1062.6509999999598,0,0,0
23278930_15,588,short,repaired+q+boundary_off,repaired,q,0,1,0.1578947368421053,541.6244584051417,33013,825.9211999999252,0,0,0
23278930_15,588,short,repaired+q+boundary_on,repaired,q,1,1,0.14840182648401823,546.3523804664995,42306,1090.0734000000512,0,0,0
23278930_15,589,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,589,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,589,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,589,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,589,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,589,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,589,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,589,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,590,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,590,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,590,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,590,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,590,short,repaired+p+boundary_off,repaired,p,0,1,0.09313725490196079,779.5849198858533,24638,602.2851000000173,0,0,1
23278930_15,590,short,repaired+p+boundary_on,repaired,p,1,1,0.08252427184466016,787.2417741353457,28537,728.3548000000337,0,0,1
23278930_15,590,short,repaired+q+boundary_off,repaired,q,0,1,0.08943089430894313,783.8275605729726,25569,640.8946000000242,0,0,1
23278930_15,590,short,repaired+q+boundary_on,repaired,q,1,1,0.08239095315024236,789.484414822465,29081,744.1775999999436,0,0,1
23278930_15,591,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,591,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,591,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,591,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,591,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,591,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,591,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,591,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,592,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,592,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,592,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,592,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,592,medium,repaired+p+boundary_off,repaired,p,0,1,0.07245080500894452,1442.9860735876337,101849,2546.029800000042,0,0,1
23278930_15,592,medium,repaired+p+boundary_on,repaired,p,1,1,0.0758928571428571,1448.2997820866185,159778,4234.632500000089,0,0,1
23278930_15,592,medium,repaired+q+boundary_off,repaired,q,0,1,0.07767857142857137,1445.8145007123799,104356,2594.8614000000134,0,0,1
23278930_15,592,medium,repaired+q+boundary_on,repaired,q,1,1,0.07404103479036572,1450.5424227737378,162547,4271.1815000000115,0,0,1
23278930_15,593,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,593,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,593,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,593,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,593,medium,repaired+p+boundary_off,repaired,p,0,1,0.02774108322324964,1970.2917728599089,174230,4326.276900000039,0,1,1
23278930_15,593,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5395.387700000015,0,0,0
23278930_15,593,medium,repaired+q+boundary_off,repaired,q,0,1,0.030363036303630353,1971.705986422282,171388,4224.320699999907,0,1,1
23278930_15,593,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5327.8903000000355,0,0,0
23278930_15,594,medium,original+p+boundary_off,original,p,0,1,0.23858173076923073,2015.0815280171394,195558,4884.459699999979,0,0,0
23278930_15,594,medium,original+p+boundary_on,original,p,1,0,nan,nan,200001,5287.769099999991,0,0,0
23278930_15,594,medium,original+q+boundary_off,original,q,0,1,0.23920863309352514,2018.2531008923931,196791,4870.852799999966,0,0,0
23278930_15,594,medium,original+q+boundary_on,original,q,1,0,nan,nan,200001,5340.329500000053,0,0,0
23278930_15,594,medium,repaired+p+boundary_off,repaired,p,0,1,0.23858173076923073,2015.0815280171394,197059,4866.718099999957,0,0,0
23278930_15,594,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5233.97829999999,0,0,0
23278930_15,594,medium,repaired+q+boundary_off,repaired,q,0,1,0.23920863309352514,2018.2531008923931,198179,4933.795000000032,0,0,0
23278930_15,594,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5310.529499999916,0,0,0
23278930_15,595,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,595,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,595,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,595,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,595,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,200001,5061.6536,0,0,0
23278930_15,595,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,200001,5344.625699999938,0,0,0
23278930_15,595,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,200001,4962.022999999931,0,0,0
23278930_15,595,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,200001,5352.524000000017,0,0,0
23278930_15,596,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,596,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,596,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,596,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,596,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
23278930_15,596,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
23278930_15,596,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
23278930_15,596,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
23278930_15,597,medium,original+p+boundary_off,original,p,0,1,0.017509727626459193,1372.868324581543,86175,2148.0112000000418,0,1,1
23278930_15,597,medium,original+p+boundary_on,original,p,1,1,0.005780346820809301,1382.868324581543,107391,2870.0397000000066,1,1,1
23278930_15,597,medium,original+q+boundary_off,original,q,0,1,0.014534883720930258,1376.0398974567968,82675,2066.428199999905,0,1,1
23278930_15,597,medium,original+q+boundary_on,original,q,1,1,0.004812319538017307,1383.4541110191699,105154,2838.788099999988,1,1,1
