method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
Binary-mask A*,1,414.617315730204,14814,171.27660000005562,0.4415954415954416,0.5584045584045584,nan,nan,nan,0.00034292915608238634,6683,666341
Soft-probability A*,1,416.03152929257726,18518,216.1495999998806,0.9630681818181818,0.03693181818181823,nan,nan,nan,0.0037549876586204273,6683,666341
Clearance-aware A*,1,419.44574285495037,18991,225.79559999985577,1.0,0.0,nan,nan,nan,0.011992425571057168,6683,666341
URA-style A*,1,418.8599564173235,17509,196.7944000002717,0.9774011299435028,0.02259887005649719,nan,nan,nan,0.010579104663695686,6683,666341
GT Oracle A*,1,414.475180106473,11645,134.63980000005904,1.0,0.0,nan,nan,nan,0.0,6683,666341
Topology+Risk A*,1,420.8599564173235,18382,199.87089999995078,1.0,0.0,nan,nan,nan,0.015404484073594796,6683,666341
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6684,666341
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6684,666341
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6684,666341
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6684,666341
GT Oracle A*,1,1001.0580079512722,26139,275.78630000016346,1.0,0.0,nan,nan,nan,0.0,6684,666341
Topology+Risk A*,1,1008.7148622007647,39004,416.6482000000542,0.9823321554770318,0.017667844522968212,nan,nan,nan,0.007648761798692136,6684,666341
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6685,666341
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6685,666341
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6685,666341
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6685,666341
GT Oracle A*,1,729.6782822743043,9763,99.35669999958918,1.0,0.0,nan,nan,nan,0.0,6685,666341
Topology+Risk A*,1,737.3351365237967,15762,175.1369000003251,0.9754901960784313,0.02450980392156865,nan,nan,nan,0.010493466004808437,6685,666341
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6686,666341
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6686,666341
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6686,666341
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6686,666341
GT Oracle A*,1,529.0681092190375,8400,84.21660000021802,1.0,0.0,nan,nan,nan,0.0,6686,666341
Topology+Risk A*,1,535.8965363437837,18712,207.39550000007512,0.9655172413793104,0.03448275862068961,nan,nan,nan,0.012906518094287934,6686,666341
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6687,666341
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6687,666341
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6687,666341
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6687,666341
GT Oracle A*,1,753.9919907732893,16559,182.81800000022486,1.0,0.0,nan,nan,nan,0.0,6687,666341
Topology+Risk A*,1,761.6488450227819,31367,344.2743000000519,0.976303317535545,0.023696682464455,nan,nan,nan,0.01015508698128175,6687,666341
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6688,666341
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6688,666341
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6688,666341
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6688,666341
GT Oracle A*,1,580.4234482783648,6780,66.55680000039865,1.0,0.0,nan,nan,nan,0.0,6688,666341
Topology+Risk A*,1,588.0803025278573,12319,134.281899999678,0.9684873949579832,0.031512605042016806,nan,nan,nan,0.013191841701440499,6688,666341
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6689,666341
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6689,666341
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6689,666341
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6689,666341
GT Oracle A*,1,614.4945160902304,7447,75.46550000006391,1.0,0.0,nan,nan,nan,0.0,6689,666341
Topology+Risk A*,1,622.1513703397228,13114,145.10800000016388,0.9704724409448819,0.029527559055118058,nan,nan,nan,0.012460411035414542,6689,666341
Binary-mask A*,1,517.3036072312192,10302,112.31019999968339,0.5886214442013129,0.4113785557986871,nan,nan,nan,-0.004509112655977608,6690,666341
Soft-probability A*,1,517.8893936688463,13343,142.37539999976434,0.9716157205240175,0.028384279475982543,nan,nan,nan,-0.0033818344919827686,6690,666341
Clearance-aware A*,1,519.6467529817269,14054,148.41569999998683,1.0,0.0,nan,nan,nan,2.1877715403643404e-16,6690,666341
URA-style A*,1,519.8893936688463,13951,164.41470000017944,0.9826086956521739,0.017391304347826098,nan,nan,nan,0.0004669339040940359,6690,666341
GT Oracle A*,1,519.6467529817268,9328,105.82990000011705,1.0,0.0,nan,nan,nan,0.0,6690,666341
Topology+Risk A*,1,521.0609665441,13992,158.3402000001115,1.0,0.0,nan,nan,nan,0.0027214902320826214,6690,666341
Binary-mask A*,1,28.284271247461913,21,0.2586999999039108,1.0,0.0,nan,nan,nan,0.0,6691,667059
Soft-probability A*,1,28.284271247461913,268,3.1183999999484513,1.0,0.0,nan,nan,nan,0.0,6691,667059
Clearance-aware A*,1,28.284271247461913,393,4.207299999961833,1.0,0.0,nan,nan,nan,0.0,6691,667059
URA-style A*,1,28.284271247461913,972,9.801400000014837,1.0,0.0,nan,nan,nan,0.0,6691,667059
GT Oracle A*,1,28.284271247461913,21,0.35109999998894637,1.0,0.0,nan,nan,nan,0.0,6691,667059
Topology+Risk A*,1,28.284271247461913,731,8.089800000107061,1.0,0.0,nan,nan,nan,0.0,6691,667059
Binary-mask A*,1,37.38477631085023,198,2.0438999999896623,1.0,0.0,nan,nan,nan,0.12460308622040128,6692,667059
Soft-probability A*,1,37.38477631085023,897,9.152399999948102,1.0,0.0,nan,nan,nan,0.12460308622040128,6692,667059
Clearance-aware A*,1,43.183766184073555,1481,15.09440000018003,1.0,0.0,nan,nan,nan,0.29904740692896326,6692,667059
URA-style A*,1,37.38477631085023,1692,15.29770000024655,1.0,0.0,nan,nan,nan,0.12460308622040128,6692,667059
GT Oracle A*,1,33.242640687119284,146,1.608700000360841,1.0,0.0,nan,nan,nan,0.0,6692,667059
Topology+Risk A*,1,50.35533905932736,1890,19.04130000002624,1.0,0.0,nan,nan,nan,0.5147815582183528,6692,667059
Binary-mask A*,1,20.414213562373096,40,0.43310000000928994,1.0,0.0,nan,nan,nan,0.0,6693,667059
Soft-probability A*,1,20.414213562373096,244,2.744500000062544,1.0,0.0,nan,nan,nan,0.0,6693,667059
Clearance-aware A*,1,20.414213562373096,372,2.7583000000959146,1.0,0.0,nan,nan,nan,0.0,6693,667059
URA-style A*,1,22.07106781186548,1032,11.479400000098394,1.0,0.0,nan,nan,nan,0.08116179662910211,6693,667059
GT Oracle A*,1,20.414213562373096,40,0.4398000000946922,1.0,0.0,nan,nan,nan,0.0,6693,667059
Topology+Risk A*,1,20.414213562373096,783,9.062899999662477,1.0,0.0,nan,nan,nan,0.0,6693,667059
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6694,667059
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6694,667059
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6694,667059
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6694,667059
GT Oracle A*,1,27.899494936611667,198,2.212800000052084,1.0,0.0,nan,nan,nan,0.0,6694,667059
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6694,667059
Binary-mask A*,1,35.04163056034262,252,2.630800000133604,1.0,0.0,nan,nan,nan,0.0,6695,667059
Soft-probability A*,1,35.041630560342625,740,7.6445999998213665,1.0,0.0,nan,nan,nan,2.0277102531987681e-16,6695,667059
Clearance-aware A*,1,37.627416997969526,777,7.715899999766407,1.0,0.0,nan,nan,nan,0.07379184119797493,6695,667059
URA-style A*,1,36.698484809835,1117,12.725999999929627,1.0,0.0,nan,nan,nan,0.04728245298514966,6695,667059
GT Oracle A*,1,35.04163056034262,314,3.14890000026935,1.0,0.0,nan,nan,nan,0.0,6695,667059
Topology+Risk A*,1,41.04163056034261,861,6.731999999828986,1.0,0.0,nan,nan,nan,0.1712249088885243,6695,667059
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6696,667059
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6696,667059
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6696,667059
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6696,667059
GT Oracle A*,1,37.41421356237309,74,0.6057000000510016,1.0,0.0,nan,nan,nan,0.0,6696,667059
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6696,667059
Binary-mask A*,1,518.6639969244295,12587,129.29600000006758,0.6855345911949685,0.3144654088050315,nan,nan,nan,-0.0011281399750116858,6697,667059
Soft-probability A*,1,524.4213562373102,19188,201.89200000004348,0.9648760330578512,0.03512396694214881,nan,nan,nan,0.009959701555903805,6697,667059
Clearance-aware A*,1,528.178715550191,20326,217.12200000001758,0.9529652351738241,0.04703476482617586,nan,nan,nan,0.0171958322838793,6697,667059
URA-style A*,1,533.2497833620565,32007,344.2039000001387,0.9024390243902439,0.09756097560975607,nan,nan,nan,0.026961975620581738,6697,667059
GT Oracle A*,1,519.2497833620564,11473,120.67380000007688,1.0,0.0,nan,nan,nan,0.0,6697,667059
Topology+Risk A*,1,533.4924240491757,25199,302.03019999999015,0.9307535641547862,0.06924643584521384,nan,nan,nan,0.02742926649848668,6697,667059
Binary-mask A*,1,520.5634918610415,18581,210.77310000009675,0.41386554621848737,0.5861344537815126,nan,nan,nan,0.021611549887339872,6698,667059
Soft-probability A*,1,527.1492782986684,22926,264.8239999998623,0.9648033126293996,0.035196687370600444,nan,nan,nan,0.034536227846828874,6698,667059
Clearance-aware A*,1,530.9066376115491,21397,243.2067999998253,0.9426229508196722,0.05737704918032782,nan,nan,nan,0.04191008661935363,6698,667059
URA-style A*,1,535.1492782986684,20084,210.9442000000854,0.9022403258655805,0.09775967413441955,nan,nan,nan,0.05023631539979999,6698,667059
GT Oracle A*,1,509.55129855222134,16319,156.56320000016422,1.0,0.0,nan,nan,nan,0.0,6698,667059
Topology+Risk A*,1,534.5634918610415,20289,219.5865000003323,0.9204081632653062,0.07959183673469383,nan,nan,nan,0.04908670310503933,6698,667059
Binary-mask A*,1,519.8355697996833,11959,128.3016000002135,0.7181628392484343,0.28183716075156573,nan,nan,nan,-0.0011256003056103968,6699,667059
Soft-probability A*,1,525.592929112564,19676,218.41290000020308,0.9650205761316872,0.034979423868312765,nan,nan,nan,0.009937280269673578,6699,667059
Clearance-aware A*,1,531.8355697996833,21544,235.6964999999036,0.9531568228105907,0.046843177189409335,nan,nan,nan,0.021932638669747956,6699,667059
URA-style A*,1,535.2497833620564,32951,365.2350000002116,0.902834008097166,0.09716599190283404,nan,nan,nan,0.028493118022590344,6699,667059
GT Oracle A*,1,520.4213562373102,11184,105.49100000025646,1.0,0.0,nan,nan,nan,0.0,6699,667059
Topology+Risk A*,1,537.1492782986682,26345,295.63839999991615,0.9310344827586207,0.06896551724137934,nan,nan,nan,0.03214303537099674,6699,667059
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6700,667059
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6700,667059
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6700,667059
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6700,667059
GT Oracle A*,1,517.6223663640867,9433,95.30100000029051,1.0,0.0,nan,nan,nan,0.0,6700,667059
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6700,667059
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6701,667059
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6701,667059
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6701,667059
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6701,667059
GT Oracle A*,1,518.2081528017136,9456,97.4780000001374,1.0,0.0,nan,nan,nan,0.0,6701,667059
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6701,667059
Binary-mask A*,1,521.3208511739223,18833,200.59589999982563,0.3179916317991632,0.6820083682008369,nan,nan,nan,0.013354158982822864,6702,667059
Soft-probability A*,1,527.9066376115491,23115,240.38449999989098,0.9649484536082474,0.035051546391752564,nan,nan,nan,0.026155745686507744,6702,667059
Clearance-aware A*,1,531.6639969244297,21562,241.0055000000284,0.9428571428571428,0.05714285714285716,nan,nan,nan,0.03345937775479464,6702,667059
URA-style A*,1,536.7350647362953,20629,219.64240000033897,0.9026369168356998,0.0973630831643002,nan,nan,nan,0.043316623337944095,6702,667059
GT Oracle A*,1,514.450793488833,16948,181.65079999971567,1.0,0.0,nan,nan,nan,0.0,6702,667059
Topology+Risk A*,1,536.1492782986684,20772,218.58849999989616,0.9207317073170732,0.07926829268292679,nan,nan,nan,0.042177959650297144,6702,667059
Binary-mask A*,1,528.2914139223993,18880,192.75580000021364,0.3958333333333333,0.6041666666666667,nan,nan,nan,0.03286770860666435,6703,667059
Soft-probability A*,1,534.8772003600263,23159,253.7886999998591,0.9650924024640657,0.03490759753593431,nan,nan,nan,0.04574364406187097,6703,667059
Clearance-aware A*,1,538.634559672907,21804,233.08219999989888,0.943089430894309,0.05691056910569103,nan,nan,nan,0.0530896939911947,6703,667059
URA-style A*,1,543.7056274847724,20411,217.6328000000467,0.9030303030303031,0.09696969696969693,nan,nan,nan,0.06300418825136418,6703,667059
GT Oracle A*,1,511.48023074035586,15831,160.79510000008668,1.0,0.0,nan,nan,nan,0.0,6703,667059
Topology+Risk A*,1,543.1198410471455,20657,211.61399999982677,0.9210526315789473,0.07894736842105265,nan,nan,nan,0.06185891145976858,6703,667059
Binary-mask A*,1,143.06601717798202,2455,26.986300000316987,1.0,0.0,nan,nan,nan,1.986614990130454e-16,6704,6696
Soft-probability A*,1,143.0660171779821,2676,28.676999999788677,1.0,0.0,nan,nan,nan,7.946459960521816e-16,6704,6696
Clearance-aware A*,1,143.0660171779821,2901,29.10230000043157,1.0,0.0,nan,nan,nan,7.946459960521816e-16,6704,6696
URA-style A*,1,143.0660171779821,2452,23.646300000109477,1.0,0.0,nan,nan,nan,7.946459960521816e-16,6704,6696
GT Oracle A*,1,143.066017177982,3064,29.16659999982585,1.0,0.0,nan,nan,nan,0.0,6704,6696
Topology+Risk A*,1,143.0660171779821,2867,28.390699999818025,1.0,0.0,nan,nan,nan,7.946459960521816e-16,6704,6696
Binary-mask A*,1,164.89444430272832,2859,29.652100000021164,1.0,0.0,nan,nan,nan,1.7236305049929297e-16,6705,6696
Soft-probability A*,1,164.8944443027284,3175,30.907099999694765,1.0,0.0,nan,nan,nan,6.894522019971719e-16,6705,6696
Clearance-aware A*,1,164.8944443027284,3167,31.71539999993911,1.0,0.0,nan,nan,nan,6.894522019971719e-16,6705,6696
URA-style A*,1,164.8944443027284,2983,32.26549999999406,1.0,0.0,nan,nan,nan,6.894522019971719e-16,6705,6696
GT Oracle A*,1,164.8944443027283,3479,31.121299999995244,1.0,0.0,nan,nan,nan,0.0,6705,6696
Topology+Risk A*,1,164.8944443027284,3131,28.160299999854033,1.0,0.0,nan,nan,nan,6.894522019971719e-16,6705,6696
Binary-mask A*,1,139.40916292848962,2687,23.22039999990011,0.9279279279279279,0.07207207207207211,nan,nan,nan,-0.021554343335265583,6706,6696
Soft-probability A*,1,140.82337649086278,3407,33.80749999996624,0.9642857142857143,0.0357142857142857,nan,nan,nan,-0.011628660628095379,6706,6696
Clearance-aware A*,1,143.651803615609,4013,38.77970000030473,1.0,0.0,nan,nan,nan,0.008222704786244234,6706,6696
URA-style A*,1,143.651803615609,3639,39.05639999993582,1.0,0.0,nan,nan,nan,0.008222704786244234,6706,6696
GT Oracle A*,1,142.4802307403551,3064,35.323199999766075,1.0,0.0,nan,nan,nan,0.0,6706,6696
Topology+Risk A*,1,143.651803615609,3984,40.358000000196625,1.0,0.0,nan,nan,nan,0.008222704786244234,6706,6696
Binary-mask A*,1,86.74011537017753,1186,11.081799999828945,1.0,0.0,nan,nan,nan,0.0,6707,6696
Soft-probability A*,1,86.74011537017755,1308,11.617799999839917,1.0,0.0,nan,nan,nan,1.6383255492057938e-16,6707,6696
Clearance-aware A*,1,86.74011537017755,1437,13.049700000010489,1.0,0.0,nan,nan,nan,1.6383255492057938e-16,6707,6696
URA-style A*,1,86.74011537017755,1247,13.279899999815825,1.0,0.0,nan,nan,nan,1.6383255492057938e-16,6707,6696
GT Oracle A*,1,86.74011537017753,1629,13.902500000313012,1.0,0.0,nan,nan,nan,0.0,6707,6696
Topology+Risk A*,1,86.74011537017755,1414,14.674499999728141,1.0,0.0,nan,nan,nan,1.6383255492057938e-16,6707,6696
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6708,6696
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6708,6696
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6708,6696
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6708,6696
GT Oracle A*,1,156.37972567696684,3466,31.629399999928864,1.0,0.0,nan,nan,nan,0.0,6708,6696
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,6708,6696
Binary-mask A*,1,55.911688245431385,194,1.546400000279391,0.9047619047619048,0.09523809523809523,nan,nan,nan,0.0,6709,6696
Soft-probability A*,1,55.911688245431385,487,5.509900000106427,1.0,0.0,nan,nan,nan,0.0,6709,6696
Clearance-aware A*,1,57.083261120685194,958,10.11689999995724,1.0,0.0,nan,nan,nan,0.020953988549067628,6709,6696
URA-style A*,1,57.6690475583121,764,6.250499999623571,1.0,0.0,nan,nan,nan,0.03143098282360151,6709,6696
GT Oracle A*,1,55.911688245431385,199,1.567900000281952,1.0,0.0,nan,nan,nan,0.0,6709,6696
Topology+Risk A*,1,57.6690475583121,948,11.126900000363094,1.0,0.0,nan,nan,nan,0.03143098282360151,6709,6696
Binary-mask A*,1,375.72792206135784,5008,55.91779999986102,0.9731903485254692,0.02680965147453085,nan,nan,nan,0.0,6710,674026
Soft-probability A*,1,375.72792206135784,5452,64.78130000004967,1.0,0.0,nan,nan,nan,0.0,6710,674026
Clearance-aware A*,1,377.38477631085027,9799,109.42119999981514,1.0,0.0,nan,nan,nan,0.0044097181822485235,6710,674026
URA-style A*,1,375.72792206135784,8340,96.87660000008691,1.0,0.0,nan,nan,nan,0.0,6710,674026
GT Oracle A*,1,375.72792206135784,3188,34.321900000122696,1.0,0.0,nan,nan,nan,0.0,6710,674026
Topology+Risk A*,1,377.38477631085027,9813,109.1204999997899,1.0,0.0,nan,nan,nan,0.0044097181822485235,6710,674026
Binary-mask A*,1,278.21320343559637,5547,54.978699999992386,0.989010989010989,0.01098901098901095,nan,nan,nan,0.0,6711,674026
Soft-probability A*,1,278.2132034355965,6394,71.34559999985868,1.0,0.0,nan,nan,nan,4.0863207179861042e-16,6711,674026
Clearance-aware A*,1,278.2132034355965,7578,82.31179999984306,1.0,0.0,nan,nan,nan,4.0863207179861042e-16,6711,674026
URA-style A*,1,278.2132034355965,6178,69.0943999998126,1.0,0.0,nan,nan,nan,4.0863207179861042e-16,6711,674026
GT Oracle A*,1,278.21320343559637,4690,49.266399999851274,1.0,0.0,nan,nan,nan,0.0,6711,674026
Topology+Risk A*,1,278.2132034355965,7606,83.43089999971198,1.0,0.0,nan,nan,nan,4.0863207179861042e-16,6711,674026
Binary-mask A*,1,240.9705627484771,4362,47.690699999748176,1.0,0.0,nan,nan,nan,0.0,6712,674026
Soft-probability A*,1,240.97056274847716,4806,49.60000000028231,1.0,0.0,nan,nan,nan,2.3589362207756746e-16,6712,674026
Clearance-aware A*,1,240.97056274847716,5622,60.85269999994125,1.0,0.0,nan,nan,nan,2.3589362207756746e-16,6712,674026
URA-style A*,1,240.97056274847716,5430,59.55720000019937,1.0,0.0,nan,nan,nan,2.3589362207756746e-16,6712,674026
GT Oracle A*,1,240.9705627484771,3740,32.194600000366336,1.0,0.0,nan,nan,nan,0.0,6712,674026
Topology+Risk A*,1,240.97056274847716,5746,62.2694000003321,1.0,0.0,nan,nan,nan,2.3589362207756746e-16,6712,674026
Binary-mask A*,1,654.7817459305207,27695,292.53719999996974,0.6192733017377567,0.38072669826224326,nan,nan,nan,-0.0216435007004201,6713,674026
Soft-probability A*,1,665.066017177983,39522,405.6989999999132,0.9464566929133859,0.053543307086614145,nan,nan,nan,-0.006277031372208049,6713,674026
Clearance-aware A*,1,675.9360748630719,46642,508.03729999961433,0.9670846394984326,0.0329153605015674,nan,nan,nan,0.009964703602939752,6713,674026
URA-style A*,1,676.8650070512064,46382,518.3016999999381,0.9703588143525741,0.029641185647425905,nan,nan,nan,0.011352687995171683,6713,674026
GT Oracle A*,1,669.2670273047594,21168,227.99430000031862,1.0,0.0,nan,nan,nan,0.0,6713,674026
Topology+Risk A*,1,677.6934341759526,46833,504.8671999998078,0.9703588143525741,0.029641185647425905,nan,nan,nan,0.01259050054374802,6713,674026
Binary-mask A*,1,160.84062043356585,2610,27.884000000085507,0.6040268456375839,0.3959731543624161,nan,nan,nan,-0.0351404776291254,6714,674026
Soft-probability A*,1,162.0121933088197,3497,39.093899999897985,0.9072847682119205,0.0927152317880795,nan,nan,nan,-0.028112382103300186,6714,674026
Clearance-aware A*,1,163.18376618407356,4388,48.31389999981184,0.954248366013072,0.04575163398692805,nan,nan,nan,-0.021084286577474798,6714,674026
URA-style A*,1,163.76955262170043,4538,50.22439999993367,0.9675324675324676,0.03246753246753242,nan,nan,nan,-0.01757023881456253,6714,674026
GT Oracle A*,1,166.69848480983495,2467,23.888799999895127,1.0,0.0,nan,nan,nan,0.0,6714,674026
Topology+Risk A*,1,163.18376618407356,4644,52.504400000088935,0.9150326797385621,0.08496732026143794,nan,nan,nan,-0.021084286577474798,6714,674026
Binary-mask A*,1,348.0832611206852,6790,65.45189999997092,0.6477611940298508,0.3522388059701492,nan,nan,nan,-1.633040861482265e-16,6715,674026
Soft-probability A*,1,348.0832611206854,8624,96.92580000000817,1.0,0.0,nan,nan,nan,3.26608172296453e-16,6715,674026
Clearance-aware A*,1,348.0832611206854,8723,96.18860000000495,1.0,0.0,nan,nan,nan,3.26608172296453e-16,6715,674026
URA-style A*,1,348.0832611206854,7932,85.28740000019752,1.0,0.0,nan,nan,nan,3.26608172296453e-16,6715,674026
GT Oracle A*,1,348.0832611206853,3838,36.160300000119605,1.0,0.0,nan,nan,nan,0.0,6715,674026
Topology+Risk A*,1,348.0832611206854,8539,88.67390000023079,1.0,0.0,nan,nan,nan,3.26608172296453e-16,6715,674026
Binary-mask A*,1,1448.7472580451154,89300,911.2286999998105,0.353194544149318,0.6468054558506819,nan,nan,nan,0.01487229237488429,6716,674026
Soft-probability A*,1,1454.546247918339,107745,1145.7666999999674,0.9167264895908112,0.08327351040918884,nan,nan,nan,0.018934584202127232,6716,674026
Clearance-aware A*,1,1467.0731598529203,114034,1249.9735999999757,0.9054441260744985,0.09455587392550147,nan,nan,nan,0.02770990078052164,6716,674026
URA-style A*,1,1461.8599564173237,103983,1116.841800000202,0.9413027916964924,0.05869720830350755,nan,nan,nan,0.024057962395879134,6716,674026
GT Oracle A*,1,1427.5168106668161,68290,685.1784000000407,1.0,0.0,nan,nan,nan,0.0,6716,674026
Topology+Risk A*,1,1467.6589462905472,113743,1276.7094000000725,0.9076592698639943,0.09234073013600574,nan,nan,nan,0.028120254223121918,6716,674026
Binary-mask A*,1,767.9533188057744,31075,323.0162999998356,0.5930388219544847,0.40696117804551535,nan,nan,nan,-0.0171152434228654,6717,674026
Soft-probability A*,1,773.8528137423862,43562,479.49119999975665,0.9226666666666666,0.07733333333333337,nan,nan,nan,-0.009564623479303185,6717,674026
Clearance-aware A*,1,788.5807358037442,56615,618.7942000001385,0.9921156373193167,0.007884362680683266,nan,nan,nan,0.0092852854092683,6717,674026
URA-style A*,1,783.9949493661173,53136,598.4298999997009,0.9854497354497355,0.014550264550264536,nan,nan,nan,0.003416048990743765,6717,674026
GT Oracle A*,1,781.3259018078048,23373,245.87750000000597,1.0,0.0,nan,nan,nan,0.0,6717,674026
Topology+Risk A*,1,789.9949493661173,56203,620.1822000002721,0.9934383202099738,0.006561679790026198,nan,nan,nan,0.011095302918096496,6717,674026
Binary-mask A*,1,1406.8183258569807,86944,939.3941000002997,0.3424759080800593,0.6575240919199408,nan,nan,nan,0.01532233913709565,6718,674026
Soft-probability A*,1,1412.6173157302044,102960,1109.18700000002,0.9140103780578206,0.0859896219421794,nan,nan,nan,0.019507558972874504,6718,674026
Clearance-aware A*,1,1425.1442276647858,108865,1268.6899000000267,0.9023668639053254,0.09763313609467461,nan,nan,nan,0.02854842323645011,6718,674026
URA-style A*,1,1419.9310242291892,100340,1127.4907000001804,0.9393939393939394,0.06060606060606055,nan,nan,nan,0.02478597444733362,6718,674026
GT Oracle A*,1,1385.5878784786814,67593,722.0767000003434,1.0,0.0,nan,nan,nan,0.0,6718,674026
Topology+Risk A*,1,1425.7300141024127,109054,1232.1360999999342,0.9046563192904656,0.09534368070953436,nan,nan,nan,0.02897119428311231,6718,674026
Binary-mask A*,1,1055.6467529817269,60231,676.4147000003504,0.39518555667001004,0.60481444332999,nan,nan,nan,-0.047190908191994535,6719,674026
Soft-probability A*,1,1060.374675043085,80659,886.8929999998727,0.8557114228456913,0.14428857715430865,nan,nan,nan,-0.042923564866495095,6719,674026
Clearance-aware A*,1,1070.5168106668161,89571,1011.7538999998033,0.8705179282868526,0.1294820717131474,nan,nan,nan,-0.033769442992538944,6719,674026
URA-style A*,1,1069.2031021678313,83873,942.9653000001963,0.9194831013916501,0.08051689860834987,nan,nan,nan,-0.03495517429733639,6719,674026
GT Oracle A*,1,1107.931024229189,45607,474.7440999999526,1.0,0.0,nan,nan,nan,0.0,6719,674026
Topology+Risk A*,1,1072.2741699796968,90936,1035.589500000242,0.8728897715988083,0.12711022840119168,nan,nan,nan,-0.03218327988811345,6719,674026
Binary-mask A*,1,1152.9604614807117,77043,825.2790999999888,0.2887259395050413,0.7112740604949588,nan,nan,nan,0.016999449071206478,6720,674026
Soft-probability A*,1,1158.2741699796966,94247,1046.625800000129,0.8966148215919487,0.10338517840805128,nan,nan,nan,0.021686547021688093,6720,674026
Clearance-aware A*,1,1170.5584412271587,101772,1108.5183000000143,0.8751139471285324,0.12488605287146759,nan,nan,nan,0.03252221529331793,6720,674026
URA-style A*,1,1167.5878784786814,97065,1071.855400000004,0.9208371246587808,0.07916287534121924,nan,nan,nan,0.029901951390466502,6720,674026
GT Oracle A*,1,1133.68838354207,52425,537.8888999998708,1.0,0.0,nan,nan,nan,0.0,6720,674026
Topology+Risk A*,1,1171.7300141024125,103215,1171.8861000003926,0.8789808917197452,0.12101910828025475,nan,nan,nan,0.03355563231713302,6720,674026
Binary-mask A*,1,1369.9898987322345,38862,373.6370000001443,0.2955064737242955,0.7044935262757045,nan,nan,nan,0.009570955540418563,6721,674026
