method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
GT Oracle A*,1,880.416305603427,23700,151.41079999989415,1.0,0.0,nan,nan,nan,0.0,734,24478855_15
Topology+Risk A*,1,881.2447327281733,44895,316.50420000005397,0.9802712700369913,0.019728729963008673,nan,nan,nan,0.0009409493207631274,734,24478855_15
Binary-mask A*,1,266.8010819142773,1663,12.120000000095388,0.17708333333333334,0.8229166666666666,nan,nan,nan,0.0,735,24478855_15
Soft-probability A*,1,266.80108191427735,1723,12.613500000043132,1.0,0.0,nan,nan,nan,2.130554286098124e-16,735,24478855_15
Clearance-aware A*,1,268.2152954766504,4746,30.387400000108755,1.0,0.0,nan,nan,nan,0.005300629038781375,735,24478855_15
URA-style A*,1,268.4579361637697,3660,24.375899999995454,1.0,0.0,nan,nan,nan,0.006210073203619055,735,24478855_15
GT Oracle A*,1,266.8010819142773,816,5.7523000000401225,1.0,0.0,nan,nan,nan,0.0,735,24478855_15
Topology+Risk A*,1,268.2152954766504,4553,30.43870000010429,1.0,0.0,nan,nan,nan,0.005300629038781375,735,24478855_15
Binary-mask A*,1,804.8650070512061,20695,133.06179999995038,0.31469440832249673,0.6853055916775033,nan,nan,nan,-0.02245129640944129,736,24478855_15
Soft-probability A*,1,809.3502884254448,27578,190.9914000000299,0.9195849546044098,0.08041504539559019,nan,nan,nan,-0.017003698421935654,736,24478855_15
Clearance-aware A*,1,821.8772003600261,42710,292.2627000000375,0.979328165374677,0.02067183462532296,nan,nan,nan,-0.0017891389438093998,736,24478855_15
URA-style A*,1,820.3208511739219,27354,184.94600000008177,0.9716859716859717,0.028314028314028294,nan,nan,nan,-0.0036794026723622805,736,24478855_15
GT Oracle A*,1,823.3502884254448,18293,115.58289999993576,1.0,0.0,nan,nan,nan,0.0,736,24478855_15
Topology+Risk A*,1,823.0487732352799,41514,283.355100000108,0.9806701030927835,0.019329896907216537,nan,nan,nan,-0.00036620524022829725,736,24478855_15
Binary-mask A*,1,362.2548339959392,7616,48.48000000015418,0.7171428571428572,0.2828571428571428,nan,nan,nan,-0.016940796385344462,737,24478855_15
Soft-probability A*,1,364.7401153701778,9743,64.2809999999372,0.8085714285714286,0.1914285714285714,nan,nan,nan,-0.010196431647495964,737,24478855_15
Clearance-aware A*,1,376.6812408671322,12208,85.07190000000264,0.9659090909090909,0.03409090909090906,nan,nan,nan,0.022208472910465644,737,24478855_15
URA-style A*,1,378.1959594928936,10256,67.3165999999128,0.9747191011235955,0.0252808988764045,nan,nan,nan,0.026318999385753473,737,24478855_15
GT Oracle A*,1,368.4974746830585,6410,39.8310999999012,1.0,0.0,nan,nan,nan,0.0,737,24478855_15
Topology+Risk A*,1,377.85281374238605,12079,80.07150000003094,0.9717514124293786,0.02824858757062143,nan,nan,nan,0.02538779693775105,737,24478855_15
Binary-mask A*,1,1248.1585130146602,77176,596.9356999999036,0.2918572735590119,0.7081427264409881,nan,nan,nan,-0.010015512306552475,738,24478855_15
Soft-probability A*,1,1250.6437943888989,97503,699.7404999999617,0.9560841720036597,0.043915827996340306,nan,nan,nan,-0.008044296325252826,738,24478855_15
Clearance-aware A*,1,1259.6143571373761,109249,761.797199999819,0.9854147675478578,0.01458523245214216,nan,nan,nan,-0.0009292401250401413,738,24478855_15
URA-style A*,1,1256.5432893255106,91781,631.5661000001,0.9872262773722628,0.012773722627737238,nan,nan,nan,-0.0033650761688598626,738,24478855_15
GT Oracle A*,1,1260.78593001263,69071,443.0313999998816,1.0,0.0,nan,nan,nan,0.0,738,24478855_15
Topology+Risk A*,1,1259.6143571373761,106710,733.1687999999303,0.9863263445761167,0.013673655423883324,nan,nan,nan,-0.0009292401250401413,738,24478855_15
Binary-mask A*,1,1735.2051942088858,77978,542.5915000000714,0.48314606741573035,0.5168539325842696,nan,nan,nan,-0.0016273719276937218,739,24478855_15
Soft-probability A*,1,1740.7615433949902,102028,701.4087000000018,0.9868995633187773,0.013100436681222738,nan,nan,nan,0.0015695450466976526,739,24478855_15
Clearance-aware A*,1,1748.803173955333,131346,933.9864999999463,0.9950124688279302,0.004987531172069848,nan,nan,nan,0.006196400627415525,739,24478855_15
URA-style A*,1,1750.661038331602,97287,674.869999999828,0.993167701863354,0.006832298136645987,nan,nan,nan,0.007265346793625679,739,24478855_15
GT Oracle A*,1,1738.033621333632,77532,507.247100000086,1.0,0.0,nan,nan,nan,0.0,739,24478855_15
Topology+Risk A*,1,1751.1463197058406,127894,907.9547999999704,0.9975124378109452,0.0024875621890547706,nan,nan,nan,0.007544559674367463,739,24478855_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,740,24478855_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,740,24478855_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,740,24478855_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,740,24478855_15
GT Oracle A*,1,1675.5432893255113,34450,233.2930000000033,1.0,0.0,nan,nan,nan,0.0,740,24478855_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,740,24478855_15
Binary-mask A*,1,1956.626550446196,81697,538.4592000000339,0.49551066217732886,0.5044893378226711,nan,nan,nan,-0.017728296991037774,741,24478855_15
Soft-probability A*,1,1967.6976182580615,110459,750.5956999998489,0.9251814628699051,0.0748185371300949,nan,nan,nan,-0.012170365340151744,741,24478855_15
Clearance-aware A*,1,1985.1534623807777,132053,905.9268999999404,0.963353692393115,0.03664630760688503,nan,nan,nan,-0.0034071285692057252,741,24478855_15
URA-style A*,1,1986.7686860699273,109319,784.4422999999097,0.9690265486725663,0.030973451327433676,nan,nan,nan,-0.0025962489848928164,741,24478855_15
GT Oracle A*,1,1991.9402589451809,92371,602.2373000000698,1.0,0.0,nan,nan,nan,0.0,741,24478855_15
Topology+Risk A*,1,1990.5676759431506,129889,886.855000000196,0.9689922480620154,0.03100775193798455,nan,nan,nan,-0.0006890683572795195,741,24478855_15
Binary-mask A*,1,988.7859300126299,20165,133.6100000000897,0.8319226118500604,0.16807738814993956,nan,nan,nan,0.021243723527479007,742,24478855_15
Soft-probability A*,1,994.2001435750032,28445,189.56419999994978,0.96875,0.03125,nan,nan,nan,0.02683566355269799,742,24478855_15
Clearance-aware A*,1,1006.3422791987342,63981,432.5340000000324,0.9892857142857143,0.010714285714285676,nan,nan,nan,0.03937637577318476,742,24478855_15
URA-style A*,1,1007.513852073988,31213,207.48700000012832,0.9928741092636579,0.0071258907363420665,nan,nan,nan,0.04058640658894757,742,24478855_15
GT Oracle A*,1,968.2173875177058,21053,133.73969999997826,1.0,0.0,nan,nan,nan,0.0,742,24478855_15
Topology+Risk A*,1,1006.9280656363611,62027,432.1913000001132,0.9892984542211652,0.010701545778834753,nan,nan,nan,0.03998139118106617,742,24478855_15
Binary-mask A*,1,1443.4377336282403,49720,341.31299999990006,0.4316546762589928,0.5683453237410072,nan,nan,nan,-0.004708395816944977,743,24478855_15
Soft-probability A*,1,1448.2661607529867,66132,464.43040000008295,0.9864541832669322,0.013545816733067761,nan,nan,nan,-0.001379057206272648,743,24478855_15
Clearance-aware A*,1,1459.9646455628217,88900,608.7564000001748,0.9960254372019078,0.003974562798092163,nan,nan,nan,0.006687382683465307,743,24478855_15
URA-style A*,1,1461.9646455628217,71140,489.27839999987555,0.9928571428571429,0.0071428571428571175,nan,nan,nan,0.008066439889738113,743,24478855_15
GT Oracle A*,1,1450.2661607529865,45323,305.9189000000515,1.0,0.0,nan,nan,nan,0.0,743,24478855_15
Topology+Risk A*,1,1461.3788591251948,88532,614.0141000000767,0.9960285941223193,0.003971405877680745,nan,nan,nan,0.007662523385664991,743,24478855_15
Binary-mask A*,1,1905.4621202458802,124783,857.1729000000232,0.48016577856719955,0.5198342214328004,nan,nan,nan,-0.005503194853108241,744,24478855_15
Soft-probability A*,1,1909.9474016201189,162785,1169.0212000000884,0.9562389118864577,0.04376108811354229,nan,nan,nan,-0.0031622414699522465,744,24478855_15
Clearance-aware A*,1,1926.775828744865,165650,1136.0130000000481,0.9935559461042766,0.006444053895723445,nan,nan,nan,0.005620833687190115,744,24478855_15
URA-style A*,1,1925.8468965567306,153001,1108.036299999867,0.9818075117370892,0.018192488262910755,nan,nan,nan,0.005136006367096956,744,24478855_15
GT Oracle A*,1,1916.0062761231643,106109,692.3809999998412,1.0,0.0,nan,nan,nan,0.0,744,24478855_15
Topology+Risk A*,1,1929.361615182492,162279,1220.0521000002027,0.9947368421052631,0.0052631578947368585,nan,nan,nan,0.00697040465146637,744,24478855_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,745,24478855_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,745,24478855_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,745,24478855_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,745,24478855_15
GT Oracle A*,1,2023.6681810065395,70617,470.4658999999083,1.0,0.0,nan,nan,nan,0.0,745,24478855_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,745,24478855_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,746,24478855_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,746,24478855_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,746,24478855_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,746,24478855_15
GT Oracle A*,1,2026.337228564852,101795,681.8545999999515,1.0,0.0,nan,nan,nan,0.0,746,24478855_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,746,24478855_15
Binary-mask A*,1,2500.398195108912,173813,1155.1054999999906,0.534075723830735,0.465924276169265,nan,nan,nan,0.004829342523728099,747,24478855_15
Soft-probability A*,0,nan,200001,1400.5828000001657,nan,nan,nan,nan,nan,nan,747,24478855_15
Clearance-aware A*,0,nan,200001,1425.2742999999555,nan,nan,nan,nan,nan,nan,747,24478855_15
URA-style A*,0,nan,200001,1385.9846000000289,nan,nan,nan,nan,nan,nan,747,24478855_15
GT Oracle A*,1,2488.3809511662103,161772,1089.2341000001124,1.0,0.0,nan,nan,nan,0.0,747,24478855_15
Topology+Risk A*,0,nan,200001,1418.8146999999844,nan,nan,nan,nan,nan,nan,747,24478855_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,748,24478855_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,748,24478855_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,748,24478855_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,748,24478855_15
GT Oracle A*,1,2195.709811566866,160554,1055.4389000001265,1.0,0.0,nan,nan,nan,0.0,748,24478855_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,748,24478855_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,749,24478855_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,749,24478855_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,749,24478855_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,749,24478855_15
GT Oracle A*,1,1909.6387437550165,77595,512.6557000000957,1.0,0.0,nan,nan,nan,0.0,749,24478855_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,749,24478855_15
Binary-mask A*,1,1959.8448045156754,100507,696.2341000000833,0.6050884955752213,0.39491150442477874,nan,nan,nan,-0.006258605194723779,750,24478855_15
Soft-probability A*,1,1967.8448045156754,125881,867.9356000000098,0.9631057268722467,0.036894273127753285,nan,nan,nan,-0.0022021966770060567,750,24478855_15
Clearance-aware A*,1,1979.6437943888989,158665,1143.4220000001005,0.9928649835345774,0.007135016465422583,nan,nan,nan,0.0037804937007700577,750,24478855_15
URA-style A*,1,1984.0874452027947,113911,796.184200000198,0.99399235390497,0.006007646095030017,nan,nan,nan,0.0060336515771763485,750,24478855_15
GT Oracle A*,1,1972.187950266183,94268,612.9194999998617,1.0,0.0,nan,nan,nan,0.0,750,24478855_15
Topology+Risk A*,1,1982.8153672641529,153414,1081.3273000001118,0.9934282584884995,0.006571741511500528,nan,nan,nan,0.005388643103987917,750,24478855_15
Binary-mask A*,0,nan,200001,1357.1128999999473,nan,nan,nan,nan,nan,nan,751,24478855_15
Soft-probability A*,0,nan,200001,1391.3014999998268,nan,nan,nan,nan,nan,nan,751,24478855_15
Clearance-aware A*,0,nan,200001,1406.5789999999652,nan,nan,nan,nan,nan,nan,751,24478855_15
URA-style A*,0,nan,200001,1423.1624999999894,nan,nan,nan,nan,nan,nan,751,24478855_15
GT Oracle A*,0,nan,200001,1311.3559000000805,nan,nan,nan,nan,nan,nan,751,24478855_15
Topology+Risk A*,0,nan,200001,1391.3930000001073,nan,nan,nan,nan,nan,nan,751,24478855_15
Binary-mask A*,1,1001.8183258569807,16523,112.04569999995329,0.2860169491525424,0.7139830508474576,nan,nan,nan,-0.015153087386657616,752,24479170_15
Soft-probability A*,1,1006.0609665441001,22088,151.35190000000875,0.9672650475184794,0.032734952481520585,nan,nan,nan,-0.010982319619494788,752,24479170_15
Clearance-aware A*,1,1013.8599564173235,34202,232.40069999997104,0.982086406743941,0.017913593256059013,nan,nan,nan,-0.0033154493897289204,752,24479170_15
URA-style A*,1,1016.5462479183386,20893,141.55000000005202,0.9884816753926702,0.011518324607329822,nan,nan,nan,-0.000674665304559457,752,24479170_15
GT Oracle A*,1,1017.2325394193538,13093,102.3605000000316,1.0,0.0,nan,nan,nan,0.0,752,24479170_15
Topology+Risk A*,1,1016.4457428549504,33074,247.011799999882,0.9852941176470589,0.014705882352941124,nan,nan,nan,-0.0007734677508964804,752,24479170_15
Binary-mask A*,1,1130.666088965484,49100,328.9667000001373,0.26104023552502453,0.7389597644749755,nan,nan,nan,-0.018622893555376295,753,24479170_15
Soft-probability A*,1,1138.8082245892151,66015,453.4072000001288,0.8934506353861192,0.10654936461388076,nan,nan,nan,-0.011555815505827741,753,24479170_15
Clearance-aware A*,1,1152.163563648543,76067,525.528900000154,0.9785575048732943,0.021442495126705707,nan,nan,nan,3.613381461409116e-05,753,24479170_15
URA-style A*,1,1159.9209229614235,63345,443.2377999999062,0.9922705314009662,0.007729468599033784,nan,nan,nan,0.006769239999032675,753,24479170_15
GT Oracle A*,1,1152.1219330882,41593,276.2261000000308,1.0,0.0,nan,nan,nan,0.0,753,24479170_15
Topology+Risk A*,1,1156.1635636485428,74687,513.1608000001506,0.9844660194174757,0.01553398058252431,nan,nan,nan,0.0035079885594308927,753,24479170_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,754,24479170_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,754,24479170_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,754,24479170_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,754,24479170_15
GT Oracle A*,1,731.8082245892151,12652,80.26279999990038,1.0,0.0,nan,nan,nan,0.0,754,24479170_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,754,24479170_15
Binary-mask A*,1,472.154328932551,9116,59.66200000011668,0.7045951859956237,0.29540481400437635,nan,nan,nan,-0.010331387809658817,755,24479170_15
Soft-probability A*,1,474.7401153701779,11351,77.47519999998076,0.9804347826086957,0.019565217391304346,nan,nan,nan,-0.004911397949706931,755,24479170_15
Clearance-aware A*,1,480.5391052434013,15545,104.61380000015197,0.9869565217391304,0.013043478260869601,nan,nan,nan,0.007243691833995396,755,24479170_15
URA-style A*,1,480.9827560572972,11056,75.60769999986405,0.9956989247311828,0.004301075268817178,nan,nan,nan,0.008173615078113695,755,24479170_15
GT Oracle A*,1,477.0832611206855,7933,50.08820000011838,1.0,0.0,nan,nan,nan,0.0,755,24479170_15
Topology+Risk A*,1,482.29646455628205,15293,107.5373999999556,0.9913606911447084,0.008639308855291628,nan,nan,nan,0.010927240296275623,755,24479170_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,756,24479170_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,756,24479170_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,756,24479170_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,756,24479170_15
GT Oracle A*,1,1348.1320343559655,40508,271.936500000038,1.0,0.0,nan,nan,nan,0.0,756,24479170_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,756,24479170_15
Binary-mask A*,1,684.8650070512061,10285,69.5564000000104,0.5747303543913713,0.4252696456086287,nan,nan,nan,-0.014046998463286386,757,24479170_15
Soft-probability A*,1,689.1076477383255,12746,94.19240000011087,0.9693251533742331,0.030674846625766916,nan,nan,nan,-0.007939160748058633,757,24479170_15
Clearance-aware A*,1,694.6639969244296,16500,117.60449999997036,0.9877488514548239,0.01225114854517606,nan,nan,nan,5.9932651694934476e-05,757,24479170_15
URA-style A*,1,697.3502884254449,12521,89.59290000007059,0.9954476479514416,0.004552352048558417,nan,nan,nan,0.003927201589601895,757,24479170_15
GT Oracle A*,1,694.6223663640868,7820,49.4407000001047,1.0,0.0,nan,nan,nan,0.0,757,24479170_15
Topology+Risk A*,1,695.8355697996834,16123,111.86150000003181,0.9893129770992366,0.010687022900763399,nan,nan,nan,0.0017465654639757101,757,24479170_15
Binary-mask A*,1,2064.864140499432,127131,890.315899999905,0.23709677419354838,0.7629032258064516,nan,nan,nan,-0.009219045296715675,758,24479170_15
Soft-probability A*,1,2075.349421873671,176743,1211.7760999999518,0.9834047109207709,0.016595289079229136,nan,nan,nan,-0.004187906982798101,758,24479170_15
Clearance-aware A*,0,nan,200001,1435.7605000000149,nan,nan,nan,nan,nan,nan,758,24479170_15
URA-style A*,1,2103.1484117468935,169548,1164.4593999999415,0.9984126984126984,0.0015873015873015817,nan,nan,nan,0.009150844553521671,758,24479170_15
GT Oracle A*,1,2084.077343935028,103098,700.1705000000129,1.0,0.0,nan,nan,nan,0.0,758,24479170_15
Topology+Risk A*,1,2099.7341981845198,198361,1383.0180999998447,0.9978802331743508,0.002119766825649183,nan,nan,nan,0.007512607099278597,758,24479170_15
Binary-mask A*,1,1557.5950211536192,45209,296.64339999999356,0.5234806629834254,0.47651933701657456,nan,nan,nan,-0.001812602295785065,759,24479170_15
Soft-probability A*,1,1560.6660889654847,56219,376.1787999999342,0.9986197377501725,0.0013802622498274575,nan,nan,nan,0.00015549669378977092,759,24479170_15
Clearance-aware A*,1,1568.3229432149772,117920,818.3902000000671,0.9986254295532646,0.0013745704467353903,nan,nan,nan,0.005062404660303815,759,24479170_15
URA-style A*,1,1568.0803025278578,58191,391.0880000000816,0.9993131868131868,0.0006868131868131844,nan,nan,nan,0.0049069079665140436,759,24479170_15
GT Oracle A*,1,1560.4234482783654,36095,237.53740000006474,1.0,0.0,nan,nan,nan,0.0,759,24479170_15
Topology+Risk A*,1,1568.908729652604,115434,787.9089999998996,0.9993131868131868,0.0006868131868131844,nan,nan,nan,0.005437806887355195,759,24479170_15
Binary-mask A*,1,1821.8885271170732,66572,443.968600000062,0.5737602008788449,0.42623979912115506,nan,nan,nan,-0.004053027089228157,760,24479170_15
Soft-probability A*,1,1828.1311678041925,85265,568.5695000001942,0.9931163954943679,0.006883604505632079,nan,nan,nan,-0.0006404477778339944,760,24479170_15
Clearance-aware A*,1,1840.0306627408045,95805,641.4541999999983,0.9931549471064095,0.0068450528935904975,nan,nan,nan,0.005864486956037458,760,24479170_15
URA-style A*,1,1842.373808491312,76404,517.9419000000962,0.9950341402855369,0.004965859714463061,nan,nan,nan,0.007145382511705447,760,24479170_15
GT Oracle A*,1,1829.3027406794463,60717,401.0374000001775,1.0,0.0,nan,nan,nan,0.0,760,24479170_15
Topology+Risk A*,1,1842.8590898655507,93510,624.2998000000171,0.9950279676817899,0.0049720323182100845,nan,nan,nan,0.007410664667276041,760,24479170_15
Binary-mask A*,1,1165.5554826343314,32247,221.93459999994047,0.473313192346425,0.526686807653575,nan,nan,nan,-0.014351111178260389,761,24479170_15
Soft-probability A*,1,1171.4549775709431,38882,271.2162000000262,0.9608433734939759,0.03915662650602414,nan,nan,nan,-0.009362219001511797,761,24479170_15
Clearance-aware A*,1,1180.910821693659,59930,413.7789999999768,0.9809619238476954,0.019038076152304573,nan,nan,nan,-0.0013659096097344173,761,24479170_15
URA-style A*,1,1184.1828996323013,37238,256.7145000000437,0.9860696517412936,0.013930348258706426,nan,nan,nan,0.0014011143821836877,761,24479170_15
GT Oracle A*,1,1182.5260453828087,27153,176.50930000013432,1.0,0.0,nan,nan,nan,0.0,761,24479170_15
Topology+Risk A*,1,1184.910821693659,58764,394.3320999999287,0.9850299401197605,0.014970059880239472,nan,nan,nan,0.002016679734168884,761,24479170_15
Binary-mask A*,1,1292.683332908187,45264,292.4339000001055,0.6060100166944908,0.39398998330550916,nan,nan,nan,-0.0037984630083383146,762,24479170_15
Soft-probability A*,1,1295.854905783441,54127,368.30730000019685,0.9825291181364393,0.017470881863560717,nan,nan,nan,-0.0013543023290936641,762,24479170_15
Clearance-aware A*,1,1304.3401871576793,65940,441.92599999996673,0.9875827814569537,0.012417218543046338,nan,nan,nan,0.005184847771809976,762,24479170_15
URA-style A*,1,1308.6833329081871,54797,373.9330999999311,0.9909390444810544,0.00906095551894559,nan,nan,nan,0.00853187667045052,762,24479170_15
GT Oracle A*,1,1297.6122650963214,34081,214.75220000002082,1.0,0.0,nan,nan,nan,0.0,762,24479170_15
Topology+Risk A*,1,1306.9259735953065,66199,465.627700000141,0.9884393063583815,0.011560693641618491,nan,nan,nan,0.007177574341356681,762,24479170_15
Binary-mask A*,1,1026.3788591251941,27663,183.54410000006283,0.5618932038834952,0.4381067961165048,nan,nan,nan,-0.010016532173683668,763,24479170_15
Soft-probability A*,1,1030.0357133746868,34462,232.3030000000017,0.9612590799031477,0.03874092009685226,nan,nan,nan,-0.006489349965026585,763,24479170_15
Clearance-aware A*,1,1038.6631303726565,48849,318.6732000001484,0.9818840579710145,0.018115942028985477,nan,nan,nan,0.0018321388517963195,763,24479170_15
URA-style A*,1,1039.592062560791,39699,265.1777999999467,0.9843561973525873,0.01564380264741272,nan,nan,nan,0.0027281311072960748,763,24479170_15
GT Oracle A*,1,1036.7636354360445,22329,146.43920000003163,1.0,0.0,nan,nan,nan,0.0,763,24479170_15
Topology+Risk A*,1,1040.6631303726565,48147,317.41790000000947,0.9843373493975903,0.015662650602409678,nan,nan,nan,0.003761218857731168,763,24479170_15
Binary-mask A*,1,1777.4377336282403,49300,320.5700999999408,0.3905362776025237,0.6094637223974764,nan,nan,nan,-0.00098772715811376,764,24479170_15
Soft-probability A*,1,1780.6093065034943,62146,417.4880000000485,1.0,0.0,nan,nan,nan,0.0007948614336809744,764,24479170_15
Clearance-aware A*,1,1785.1950929411212,104971,727.2701000001689,0.9993726474278545,0.0006273525721455231,nan,nan,nan,0.0033723114591564275,764,24479170_15
URA-style A*,1,1786.0235200658672,63229,450.71859999984554,1.0,0.0,nan,nan,nan,0.0038379305067992265,764,24479170_15
GT Oracle A*,1,1779.195092941121,40779,262.1283000000858,1.0,0.0,nan,nan,nan,0.0,764,24479170_15
Topology+Risk A*,1,1785.1950929411212,102198,696.4895999999499,0.9993726474278545,0.0006273525721455231,nan,nan,nan,0.0033723114591564275,764,24479170_15
Binary-mask A*,1,2024.2531008923938,101646,713.1351999998969,0.5878136200716846,0.4121863799283154,nan,nan,nan,-0.007272110958292968,765,24479170_15
Soft-probability A*,1,2030.4957415795132,128589,907.1561999999176,0.9702203692674211,0.029779630732578943,nan,nan,nan,-0.004210614592725948,765,24479170_15
Clearance-aware A*,1,2044.2947314527366,199092,1529.7107000001233,0.9845880260818021,0.01541197391819793,nan,nan,nan,0.002556642961042397,765,24479170_15
URA-style A*,1,2045.809450078498,132090,913.7840000000779,0.9911295091661738,0.008870490833826183,nan,nan,nan,0.0032994865427967354,765,24479170_15
GT Oracle A*,1,2039.08152801714,82299,534.4315999998344,1.0,0.0,nan,nan,nan,0.0,765,24479170_15
Topology+Risk A*,1,2047.7089450151097,195686,1376.8943000000036,0.9881656804733728,0.011834319526627168,nan,nan,nan,0.004231030922220773,765,24479170_15
Binary-mask A*,1,1842.1900423072384,57810,380.9386000000359,0.4217016029593095,0.5782983970406905,nan,nan,nan,-0.0006355632370796664,766,24479170_15
Soft-probability A*,1,1845.947401620119,72040,492.0423999999457,1.0,0.0,nan,nan,nan,0.0014027559304314262,766,24479170_15
Clearance-aware A*,1,1851.118974495373,131726,900.3652000001239,0.9993876301285977,0.0006123698714023407,nan,nan,nan,0.004208267791294402,766,24479170_15
URA-style A*,1,1851.3616151824922,73413,507.37550000008014,1.0,0.0,nan,nan,nan,0.0043398972475663725,766,24479170_15
GT Oracle A*,1,1843.3616151824922,46938,302.73970000007466,1.0,0.0,nan,nan,nan,0.0,766,24479170_15
Topology+Risk A*,1,1851.118974495373,128546,905.5066999999326,0.9993876301285977,0.0006123698714023407,nan,nan,nan,0.004208267791294402,766,24479170_15
Binary-mask A*,1,1869.3422791987348,48458,315.2075000000423,0.4351145038167939,0.5648854961832062,nan,nan,nan,-0.0020059580577711914,767,24479170_15
Soft-probability A*,1,1872.756492761108,57681,392.9891000000225,0.9976553341148886,0.0023446658851113966,nan,nan,nan,-0.0001831967416214128,767,24479170_15
Clearance-aware A*,1,1881.3422791987348,102707,697.7845999999772,0.997667638483965,0.0023323615160349975,nan,nan,nan,0.004400535090417832,767,24479170_15
URA-style A*,1,1881.3422791987348,55619,384.25869999991846,0.9994169096209913,0.0005830903790087216,nan,nan,nan,0.004400535090417832,767,24479170_15
GT Oracle A*,1,1873.0996385116155,52662,336.64440000006834,1.0,0.0,nan,nan,nan,0.0,767,24479170_15
Topology+Risk A*,1,1882.5138520739886,100714,698.6323000000993,0.9988351776354106,0.0011648223645893685,nan,nan,nan,0.00502600789024429,767,24479170_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,768,24479170_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,768,24479170_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,768,24479170_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,768,24479170_15
GT Oracle A*,1,1940.442784262123,48019,323.892399999977,1.0,0.0,nan,nan,nan,0.0,768,24479170_15
Topology+Risk A*,1,1950.6854249492424,130371,909.0503999998418,0.9983202687569989,0.0016797312430011369,nan,nan,nan,0.005278506931609534,768,24479170_15
Binary-mask A*,1,2208.277487510009,110348,764.8204999998143,0.5997818974918212,0.4002181025081788,nan,nan,nan,-0.008346173137373883,769,24479170_15
Soft-probability A*,1,2217.3485553218743,138145,984.8133000000416,0.9679521998913634,0.032047800108636615,nan,nan,nan,-0.004272699961903744,769,24479170_15
Clearance-aware A*,1,2235.975972319843,188968,1309.9448000000393,0.9875876956287102,0.012412304371289817,nan,nan,nan,0.004092167884224657,769,24479170_15
URA-style A*,1,2236.904904507977,139674,963.8422000000446,0.9908405172413793,0.009159482758620663,nan,nan,nan,0.004509316165846383,769,24479170_15
GT Oracle A*,1,2226.863273947635,90521,588.649999999916,1.0,0.0,nan,nan,nan,0.0,769,24479170_15
